id,dane_code,year_of_incident,kidnapping_class,amount,source_id
22719,15518,1998,SECUESTRO EXTORSIVO,1,21
22720,54001,1998,SECUESTRO EXTORSIVO,1,21
22721,54001,1998,SECUESTRO EXTORSIVO,1,21
22722,68081,1998,SECUESTRO EXTORSIVO,1,21
22723,13030,1998,SECUESTRO EXTORSIVO,1,21
22724,08675,1998,SECUESTRO EXTORSIVO,1,21
22725,20550,1998,SECUESTRO EXTORSIVO,1,21
22726,20550,1998,SECUESTRO EXTORSIVO,1,21
22727,20550,1998,SECUESTRO EXTORSIVO,1,21
22728,20550,1998,SECUESTRO EXTORSIVO,1,21
22729,41001,1998,SECUESTRO SIMPLE,1,21
22730,20517,1998,SECUESTRO EXTORSIVO,1,21
22731,20517,1998,SECUESTRO EXTORSIVO,1,21
22732,20550,1998,SECUESTRO SIMPLE,1,21
22733,20550,1998,SECUESTRO EXTORSIVO,1,21
22734,20550,1998,SECUESTRO EXTORSIVO,1,21
22735,20550,1998,SECUESTRO EXTORSIVO,1,21
22736,20550,1998,SECUESTRO EXTORSIVO,1,21
22737,20550,1998,SECUESTRO EXTORSIVO,1,21
22738,20550,1998,SECUESTRO EXTORSIVO,1,21
22739,20550,1998,SECUESTRO EXTORSIVO,1,21
22740,05001,1998,SECUESTRO EXTORSIVO,1,21
22741,05318,1998,SECUESTRO SIMPLE,1,21
22742,05756,1998,SECUESTRO SIMPLE,1,21
22743,05001,1998,SECUESTRO EXTORSIVO,1,21
22744,68081,1998,SECUESTRO EXTORSIVO,1,21
22745,13001,1998,SECUESTRO EXTORSIVO,1,21
22746,47288,1998,SECUESTRO EXTORSIVO,1,21
22747,47288,1998,SECUESTRO EXTORSIVO,1,21
22748,85300,1998,SECUESTRO EXTORSIVO,1,21
22749,05495,1998,SECUESTRO EXTORSIVO,1,21
22750,05495,1998,SECUESTRO SIMPLE,1,21
22751,05495,1998,SECUESTRO EXTORSIVO,1,21
22752,05495,1998,SECUESTRO EXTORSIVO,1,21
22753,11001,1998,SECUESTRO EXTORSIVO,1,21
22754,50001,1998,SECUESTRO EXTORSIVO,1,21
22755,47189,1998,SECUESTRO EXTORSIVO,1,21
22756,85300,1998,SECUESTRO EXTORSIVO,1,21
22757,05040,1998,SECUESTRO SIMPLE,1,21
22758,50568,1998,SECUESTRO EXTORSIVO,1,21
22759,05890,1998,SECUESTRO SIMPLE,1,21
22760,47001,1998,SECUESTRO EXTORSIVO,1,21
22761,47001,1998,SECUESTRO EXTORSIVO,1,21
22762,47001,1998,SECUESTRO EXTORSIVO,1,21
22763,47001,1998,SECUESTRO EXTORSIVO,1,21
22764,76834,1998,SECUESTRO EXTORSIVO,1,21
22765,05197,1998,SECUESTRO SIMPLE,1,21
22766,05197,1998,SECUESTRO SIMPLE,1,21
22767,05197,1998,SECUESTRO EXTORSIVO,1,21
22768,85250,1998,SECUESTRO EXTORSIVO,1,21
22769,47001,1998,SECUESTRO EXTORSIVO,1,21
22770,44874,1998,SECUESTRO SIMPLE,1,21
22771,05847,1998,SECUESTRO EXTORSIVO,1,21
22772,52001,1998,SECUESTRO EXTORSIVO,1,21
22773,05440,1998,SECUESTRO EXTORSIVO,1,21
22774,05440,1998,SECUESTRO SIMPLE,1,21
22775,20710,1998,SECUESTRO EXTORSIVO,1,21
22776,47189,1998,SECUESTRO EXTORSIVO,1,21
22777,19807,1998,SECUESTRO EXTORSIVO,1,21
22778,76001,1998,SECUESTRO EXTORSIVO,1,21
22779,68655,1998,SECUESTRO SIMPLE,1,21
22780,73001,1998,SECUESTRO EXTORSIVO,1,21
22781,73861,1998,SECUESTRO EXTORSIVO,1,21
22782,73861,1998,SECUESTRO EXTORSIVO,1,21
22783,76520,1998,SECUESTRO EXTORSIVO,1,21
22784,11001,1998,SECUESTRO EXTORSIVO,1,21
22785,76364,1998,SECUESTRO EXTORSIVO,1,21
22786,13244,1998,SECUESTRO EXTORSIVO,1,21
22787,05001,1998,SECUESTRO EXTORSIVO,1,21
22788,73504,1998,SECUESTRO EXTORSIVO,1,21
22789,20011,1998,SECUESTRO SIMPLE,1,21
22790,20011,1998,SECUESTRO EXTORSIVO,1,21
22791,19693,1998,SECUESTRO SIMPLE,1,21
22792,47605,1998,SECUESTRO EXTORSIVO,1,21
22793,47605,1998,SECUESTRO EXTORSIVO,1,21
22794,47001,1998,SECUESTRO EXTORSIVO,1,21
22795,76001,1998,SECUESTRO EXTORSIVO,1,21
22796,54498,1998,SECUESTRO EXTORSIVO,1,21
22797,68001,1998,SECUESTRO EXTORSIVO,1,21
22798,05004,1998,SECUESTRO EXTORSIVO,1,21
22799,47001,1998,SECUESTRO SIMPLE,1,21
22800,08001,1998,SECUESTRO SIMPLE,1,21
22801,18256,1998,SECUESTRO EXTORSIVO,1,21
22802,18256,1998,SECUESTRO EXTORSIVO,1,21
22803,52083,1998,SECUESTRO EXTORSIVO,1,21
22804,52685,1998,SECUESTRO EXTORSIVO,1,21
22805,52685,1998,SECUESTRO EXTORSIVO,1,21
22806,18592,1998,SECUESTRO EXTORSIVO,1,21
22807,54001,1998,SECUESTRO EXTORSIVO,1,21
22808,50001,1998,SECUESTRO EXTORSIVO,1,21
22809,11001,1998,SECUESTRO EXTORSIVO,1,21
22810,47001,1998,SECUESTRO SIMPLE,1,21
22811,20517,1998,SECUESTRO EXTORSIVO,1,21
22812,05197,1998,SECUESTRO EXTORSIVO,1,21
22813,05197,1998,SECUESTRO SIMPLE,1,21
22814,20011,1998,SECUESTRO SIMPLE,1,21
22815,20011,1998,SECUESTRO SIMPLE,1,21
22816,20517,1998,SECUESTRO SIMPLE,1,21
22817,20517,1998,SECUESTRO SIMPLE,1,21
22818,66383,1998,SECUESTRO EXTORSIVO,1,21
22819,19698,1998,SECUESTRO EXTORSIVO,1,21
22820,05809,1998,SECUESTRO EXTORSIVO,1,21
22821,05809,1998,SECUESTRO EXTORSIVO,1,21
22822,54385,1998,SECUESTRO SIMPLE,1,21
22823,54385,1998,SECUESTRO SIMPLE,1,21
22824,54385,1998,SECUESTRO EXTORSIVO,1,21
22825,54385,1998,SECUESTRO EXTORSIVO,1,21
22826,54385,1998,SECUESTRO EXTORSIVO,1,21
22827,54385,1998,SECUESTRO EXTORSIVO,1,21
22828,70265,1998,SECUESTRO EXTORSIVO,1,21
22829,20517,1998,SECUESTRO EXTORSIVO,1,21
22830,20517,1998,SECUESTRO EXTORSIVO,1,21
22831,20517,1998,SECUESTRO EXTORSIVO,1,21
22832,44874,1998,SECUESTRO EXTORSIVO,1,21
22833,44855,1998,SECUESTRO EXTORSIVO,1,21
22834,44855,1998,SECUESTRO EXTORSIVO,1,21
22835,44855,1998,SECUESTRO EXTORSIVO,1,21
22836,44855,1998,SECUESTRO EXTORSIVO,1,21
22837,44855,1998,SECUESTRO EXTORSIVO,1,21
22838,44855,1998,SECUESTRO EXTORSIVO,1,21
22839,54385,1998,SECUESTRO EXTORSIVO,1,21
22840,20517,1998,SECUESTRO EXTORSIVO,1,21
22841,20517,1998,SECUESTRO EXTORSIVO,1,21
22842,20517,1998,SECUESTRO EXTORSIVO,1,21
22843,54385,1998,SECUESTRO EXTORSIVO,1,21
22844,20517,1998,SECUESTRO EXTORSIVO,1,21
22845,20517,1998,SECUESTRO EXTORSIVO,1,21
22846,20517,1998,SECUESTRO EXTORSIVO,1,21
22847,20517,1998,SECUESTRO EXTORSIVO,1,21
22848,20517,1998,SECUESTRO EXTORSIVO,1,21
22849,20710,1998,SECUESTRO EXTORSIVO,1,21
22850,20710,1998,SECUESTRO EXTORSIVO,1,21
22851,20710,1998,SECUESTRO EXTORSIVO,1,21
22852,20710,1998,SECUESTRO EXTORSIVO,1,21
22853,44874,1998,SECUESTRO EXTORSIVO,1,21
22854,54385,1998,SECUESTRO SIMPLE,1,21
22855,15759,1998,SECUESTRO SIMPLE,1,21
22856,05001,1998,SECUESTRO EXTORSIVO,1,21
22857,05686,1998,SECUESTRO EXTORSIVO,1,21
22858,18460,1998,SECUESTRO EXTORSIVO,1,21
22859,05400,1998,SECUESTRO EXTORSIVO,1,21
22860,13442,1998,SECUESTRO EXTORSIVO,1,21
22861,54001,1998,SECUESTRO SIMPLE,1,21
22862,76318,1998,SECUESTRO EXTORSIVO,1,21
22863,85410,1998,SECUESTRO SIMPLE,1,21
22864,18460,1998,SECUESTRO EXTORSIVO,1,21
22865,17867,1998,SECUESTRO SIMPLE,1,21
22866,19698,1998,SECUESTRO EXTORSIVO,1,21
22867,15759,1998,SECUESTRO SIMPLE,1,21
22868,68132,1998,SECUESTRO EXTORSIVO,1,21
22869,76001,1998,SECUESTRO EXTORSIVO,1,21
22870,05001,1998,SECUESTRO EXTORSIVO,1,21
22871,11001,1998,SECUESTRO SIMPLE,1,21
22872,76364,1998,SECUESTRO EXTORSIVO,1,21
22873,20400,1998,SECUESTRO EXTORSIVO,1,21
22874,20400,1998,SECUESTRO EXTORSIVO,1,21
22875,20400,1998,SECUESTRO EXTORSIVO,1,21
22876,11001,1998,SECUESTRO EXTORSIVO,1,21
22877,11001,1998,SECUESTRO EXTORSIVO,1,21
22878,13244,1998,SECUESTRO EXTORSIVO,1,21
22879,05697,1998,SECUESTRO EXTORSIVO,1,21
22880,44855,1998,SECUESTRO EXTORSIVO,1,21
22881,44855,1998,SECUESTRO EXTORSIVO,1,21
22882,44855,1998,SECUESTRO EXTORSIVO,1,21
22883,05154,1998,SECUESTRO EXTORSIVO,1,21
22884,05154,1998,SECUESTRO EXTORSIVO,1,21
22885,05154,1998,SECUESTRO EXTORSIVO,1,21
22886,05154,1998,SECUESTRO EXTORSIVO,1,21
22887,47001,1998,SECUESTRO EXTORSIVO,1,21
22888,76520,1998,SECUESTRO SIMPLE,1,21
22889,68547,1998,SECUESTRO EXTORSIVO,1,21
22890,68190,1998,SECUESTRO EXTORSIVO,1,21
22891,68190,1998,SECUESTRO EXTORSIVO,1,21
22892,68190,1998,SECUESTRO EXTORSIVO,1,21
22893,05761,1998,SECUESTRO EXTORSIVO,1,21
22894,68689,1998,SECUESTRO SIMPLE,1,21
22895,68689,1998,SECUESTRO SIMPLE,1,21
22896,44001,1998,SECUESTRO EXTORSIVO,1,21
22897,20228,1998,SECUESTRO EXTORSIVO,1,21
22898,20228,1998,SECUESTRO EXTORSIVO,1,21
22899,20228,1998,SECUESTRO EXTORSIVO,1,21
22900,05890,1998,SECUESTRO EXTORSIVO,1,21
22901,20228,1998,SECUESTRO EXTORSIVO,1,21
22902,18001,1998,SECUESTRO EXTORSIVO,1,21
22903,20228,1998,SECUESTRO EXTORSIVO,1,21
22904,76001,1998,SECUESTRO EXTORSIVO,1,21
22905,11001,1998,SECUESTRO EXTORSIVO,1,21
22906,47001,1998,SECUESTRO EXTORSIVO,1,21
22907,47001,1998,SECUESTRO EXTORSIVO,1,21
22908,11001,1998,SECUESTRO EXTORSIVO,1,21
22909,19318,1998,SECUESTRO SIMPLE,1,21
22910,68001,1998,SECUESTRO EXTORSIVO,1,21
22911,68001,1998,SECUESTRO SIMPLE,1,21
22912,68001,1998,SECUESTRO SIMPLE,1,21
22913,11001,1998,SECUESTRO SIMPLE,1,21
22914,08001,1998,SECUESTRO SIMPLE,1,21
22915,76109,1998,SECUESTRO EXTORSIVO,1,21
22916,25438,1998,SECUESTRO EXTORSIVO,1,21
22917,50226,1998,SECUESTRO EXTORSIVO,1,21
22918,50001,1998,SECUESTRO EXTORSIVO,1,21
22919,47001,1998,SECUESTRO SIMPLE,1,21
22920,05483,1998,SECUESTRO SIMPLE,1,21
22921,52001,1998,SECUESTRO SIMPLE,1,21
22922,76828,1998,SECUESTRO EXTORSIVO,1,21
22923,05483,1998,SECUESTRO EXTORSIVO,1,21
22924,47001,1998,SECUESTRO SIMPLE,1,21
22925,20770,1998,SECUESTRO EXTORSIVO,1,21
22926,47189,1998,SECUESTRO EXTORSIVO,1,21
22927,19001,1998,SECUESTRO EXTORSIVO,1,21
22928,08001,1998,SECUESTRO SIMPLE,1,21
22929,05376,1998,SECUESTRO EXTORSIVO,1,21
22930,05887,1998,SECUESTRO EXTORSIVO,1,21
22931,05887,1998,SECUESTRO EXTORSIVO,1,21
22932,05887,1998,SECUESTRO EXTORSIVO,1,21
22933,05887,1998,SECUESTRO EXTORSIVO,1,21
22934,05887,1998,SECUESTRO EXTORSIVO,1,21
22935,05887,1998,SECUESTRO EXTORSIVO,1,21
22936,05887,1998,SECUESTRO EXTORSIVO,1,21
22937,05887,1998,SECUESTRO EXTORSIVO,1,21
22938,05887,1998,SECUESTRO EXTORSIVO,1,21
22939,05887,1998,SECUESTRO EXTORSIVO,1,21
22940,05887,1998,SECUESTRO EXTORSIVO,1,21
22941,05887,1998,SECUESTRO EXTORSIVO,1,21
22942,05887,1998,SECUESTRO EXTORSIVO,1,21
22943,05887,1998,SECUESTRO EXTORSIVO,1,21
22944,11001,1998,SECUESTRO EXTORSIVO,1,21
22945,05483,1998,SECUESTRO EXTORSIVO,1,21
22946,85010,1998,SECUESTRO EXTORSIVO,1,21
22947,85010,1998,SECUESTRO EXTORSIVO,1,21
22948,85010,1998,SECUESTRO SIMPLE,1,21
22949,20228,1998,SECUESTRO EXTORSIVO,1,21
22950,05652,1998,SECUESTRO SIMPLE,1,21
22951,85010,1998,SECUESTRO EXTORSIVO,1,21
22952,85010,1998,SECUESTRO SIMPLE,1,21
22953,85010,1998,SECUESTRO SIMPLE,1,21
22954,76001,1998,SECUESTRO EXTORSIVO,1,21
22955,44650,1998,SECUESTRO EXTORSIVO,1,21
22956,13006,1998,SECUESTRO EXTORSIVO,1,21
22957,68001,1998,SECUESTRO EXTORSIVO,1,21
22958,05197,1998,SECUESTRO EXTORSIVO,1,21
22959,54001,1998,SECUESTRO EXTORSIVO,1,21
22960,20178,1998,SECUESTRO EXTORSIVO,1,21
22961,25535,1998,SECUESTRO EXTORSIVO,1,21
22962,68081,1998,SECUESTRO EXTORSIVO,1,21
22963,15238,1998,SECUESTRO EXTORSIVO,1,21
22964,68444,1998,SECUESTRO EXTORSIVO,1,21
22965,68255,1998,SECUESTRO EXTORSIVO,1,21
22966,15599,1998,SECUESTRO EXTORSIVO,1,21
22967,54001,1998,SECUESTRO EXTORSIVO,1,21
22968,54001,1998,SECUESTRO EXTORSIVO,1,21
22969,27006,1998,SECUESTRO EXTORSIVO,1,21
22970,05615,1998,SECUESTRO SIMPLE,1,21
22971,05607,1998,SECUESTRO SIMPLE,1,21
22972,05615,1998,SECUESTRO SIMPLE,1,21
22973,05615,1998,SECUESTRO SIMPLE,1,21
22974,05615,1998,SECUESTRO EXTORSIVO,1,21
22975,68307,1998,SECUESTRO EXTORSIVO,1,21
22976,05615,1998,SECUESTRO EXTORSIVO,1,21
22977,05148,1998,SECUESTRO EXTORSIVO,1,21
22978,76520,1998,SECUESTRO EXTORSIVO,1,21
22979,85410,1998,SECUESTRO SIMPLE,1,21
22980,05615,1998,SECUESTRO SIMPLE,1,21
22981,05615,1998,SECUESTRO SIMPLE,1,21
22982,05615,1998,SECUESTRO SIMPLE,1,21
22983,68081,1998,SECUESTRO EXTORSIVO,1,21
22984,68307,1998,SECUESTRO SIMPLE,1,21
22985,18753,1998,SECUESTRO SIMPLE,1,21
22986,68081,1998,SECUESTRO EXTORSIVO,1,21
22987,05887,1998,SECUESTRO SIMPLE,1,21
22988,25805,1998,SECUESTRO SIMPLE,1,21
22989,19001,1998,SECUESTRO EXTORSIVO,1,21
22990,19001,1998,SECUESTRO EXTORSIVO,1,21
22991,47189,1998,SECUESTRO EXTORSIVO,1,21
22992,25530,1998,SECUESTRO SIMPLE,1,21
22993,25426,1998,SECUESTRO SIMPLE,1,21
22994,05197,1998,SECUESTRO EXTORSIVO,1,21
22995,50313,1998,SECUESTRO EXTORSIVO,1,21
22996,05400,1998,SECUESTRO EXTORSIVO,1,21
22997,68255,1998,SECUESTRO EXTORSIVO,1,21
22998,85001,1998,SECUESTRO EXTORSIVO,1,21
22999,85001,1998,SECUESTRO EXTORSIVO,1,21
23000,54498,1998,SECUESTRO EXTORSIVO,1,21
23001,47605,1998,SECUESTRO EXTORSIVO,1,21
23002,47605,1998,SECUESTRO EXTORSIVO,1,21
23003,20517,1998,SECUESTRO EXTORSIVO,1,21
23004,20517,1998,SECUESTRO EXTORSIVO,1,21
23005,41306,1998,SECUESTRO EXTORSIVO,1,21
23006,41132,1998,SECUESTRO EXTORSIVO,1,21
23007,05887,1998,SECUESTRO EXTORSIVO,1,21
23008,05887,1998,SECUESTRO EXTORSIVO,1,21
23009,05887,1998,SECUESTRO EXTORSIVO,1,21
23010,11001,1998,SECUESTRO EXTORSIVO,1,21
23011,05887,1998,SECUESTRO EXTORSIVO,1,21
23012,54003,1998,SECUESTRO EXTORSIVO,1,21
23013,05001,1998,SECUESTRO SIMPLE,1,21
23014,76126,1998,SECUESTRO EXTORSIVO,1,21
23015,76001,1998,SECUESTRO EXTORSIVO,1,21
23016,20001,1998,SECUESTRO SIMPLE,1,21
23017,20001,1998,SECUESTRO SIMPLE,1,21
23018,20001,1998,SECUESTRO SIMPLE,1,21
23019,85263,1998,SECUESTRO EXTORSIVO,1,21
23020,05690,1998,SECUESTRO EXTORSIVO,1,21
23021,68615,1998,SECUESTRO EXTORSIVO,1,21
23022,68615,1998,SECUESTRO EXTORSIVO,1,21
23023,54128,1998,SECUESTRO EXTORSIVO,1,21
23024,54128,1998,SECUESTRO EXTORSIVO,1,21
23025,68255,1998,SECUESTRO EXTORSIVO,1,21
23026,05001,1998,SECUESTRO EXTORSIVO,1,21
23027,85010,1998,SECUESTRO EXTORSIVO,1,21
23028,85010,1998,SECUESTRO SIMPLE,1,21
23029,05001,1998,SECUESTRO EXTORSIVO,1,21
23030,68255,1998,SECUESTRO EXTORSIVO,1,21
23031,05001,1998,SECUESTRO EXTORSIVO,1,21
23032,76126,1998,SECUESTRO EXTORSIVO,1,21
23033,20710,1998,SECUESTRO SIMPLE,1,21
23034,05091,1998,SECUESTRO EXTORSIVO,1,21
23035,85263,1998,SECUESTRO EXTORSIVO,1,21
23036,68207,1998,SECUESTRO EXTORSIVO,1,21
23037,68162,1998,SECUESTRO EXTORSIVO,1,21
23038,05001,1998,SECUESTRO SIMPLE,1,21
23039,85440,1998,SECUESTRO EXTORSIVO,1,21
23040,20001,1998,SECUESTRO SIMPLE,1,21
23041,18001,1998,SECUESTRO EXTORSIVO,1,21
23042,18001,1998,SECUESTRO EXTORSIVO,1,21
23043,11001,1998,SECUESTRO EXTORSIVO,1,21
23044,11001,1998,SECUESTRO EXTORSIVO,1,21
23045,44378,1998,SECUESTRO SIMPLE,1,21
23046,44378,1998,SECUESTRO SIMPLE,1,21
23047,44378,1998,SECUESTRO SIMPLE,1,21
23048,68533,1998,SECUESTRO EXTORSIVO,1,21
23049,20001,1998,SECUESTRO EXTORSIVO,1,21
23050,05361,1998,SECUESTRO SIMPLE,1,21
23051,05361,1998,SECUESTRO SIMPLE,1,21
23052,05361,1998,SECUESTRO SIMPLE,1,21
23053,05361,1998,SECUESTRO SIMPLE,1,21
23054,66001,1998,SECUESTRO EXTORSIVO,1,21
23055,19001,1998,SECUESTRO EXTORSIVO,1,21
23056,11001,1998,SECUESTRO EXTORSIVO,1,21
23057,54720,1998,SECUESTRO EXTORSIVO,1,21
23058,54720,1998,SECUESTRO EXTORSIVO,1,21
23059,54720,1998,SECUESTRO EXTORSIVO,1,21
23060,54720,1998,SECUESTRO EXTORSIVO,1,21
23061,54720,1998,SECUESTRO EXTORSIVO,1,21
23062,54720,1998,SECUESTRO EXTORSIVO,1,21
23063,54720,1998,SECUESTRO EXTORSIVO,1,21
23064,54720,1998,SECUESTRO EXTORSIVO,1,21
23065,54720,1998,SECUESTRO EXTORSIVO,1,21
23066,54720,1998,SECUESTRO EXTORSIVO,1,21
23067,54720,1998,SECUESTRO EXTORSIVO,1,21
23068,54720,1998,SECUESTRO EXTORSIVO,1,21
23069,54720,1998,SECUESTRO EXTORSIVO,1,21
23070,54720,1998,SECUESTRO EXTORSIVO,1,21
23071,54720,1998,SECUESTRO EXTORSIVO,1,21
23072,54720,1998,SECUESTRO EXTORSIVO,1,21
23073,54720,1998,SECUESTRO EXTORSIVO,1,21
23074,54720,1998,SECUESTRO EXTORSIVO,1,21
23075,05667,1998,SECUESTRO EXTORSIVO,1,21
23076,76403,1998,SECUESTRO EXTORSIVO,1,21
23077,11001,1998,SECUESTRO SIMPLE,1,21
23078,68081,1998,SECUESTRO SIMPLE,1,21
23079,68081,1998,SECUESTRO SIMPLE,1,21
23080,54720,1998,SECUESTRO EXTORSIVO,1,21
23081,54720,1998,SECUESTRO EXTORSIVO,1,21
23082,54720,1998,SECUESTRO EXTORSIVO,1,21
23083,54720,1998,SECUESTRO EXTORSIVO,1,21
23084,25805,1998,SECUESTRO EXTORSIVO,1,21
23085,25402,1998,SECUESTRO EXTORSIVO,1,21
23086,73001,1998,SECUESTRO EXTORSIVO,1,21
23087,11001,1998,SECUESTRO SIMPLE,1,21
23088,05001,1998,SECUESTRO EXTORSIVO,1,21
23089,11001,1998,SECUESTRO EXTORSIVO,1,21
23090,47001,1998,SECUESTRO EXTORSIVO,1,21
23091,44650,1998,SECUESTRO EXTORSIVO,1,21
23092,76001,1998,SECUESTRO EXTORSIVO,1,21
23093,47001,1998,SECUESTRO EXTORSIVO,1,21
23094,47001,1998,SECUESTRO EXTORSIVO,1,21
23095,47001,1998,SECUESTRO EXTORSIVO,1,21
23096,52356,1998,SECUESTRO EXTORSIVO,1,21
23097,52356,1998,SECUESTRO EXTORSIVO,1,21
23098,13074,1998,SECUESTRO EXTORSIVO,1,21
23099,20614,1998,SECUESTRO EXTORSIVO,1,21
23100,11001,1998,SECUESTRO EXTORSIVO,1,21
23101,41001,1998,SECUESTRO EXTORSIVO,1,21
23102,76736,1998,SECUESTRO EXTORSIVO,1,21
23103,76736,1998,SECUESTRO EXTORSIVO,1,21
23104,76736,1998,SECUESTRO EXTORSIVO,1,21
23105,76736,1998,SECUESTRO SIMPLE,1,21
23106,11001,1998,SECUESTRO EXTORSIVO,1,21
23107,50568,1998,SECUESTRO EXTORSIVO,1,21
23108,47001,1998,SECUESTRO EXTORSIVO,1,21
23109,73001,1998,SECUESTRO EXTORSIVO,1,21
23110,15759,1998,SECUESTRO EXTORSIVO,1,21
23111,05895,1998,SECUESTRO EXTORSIVO,1,21
23112,13667,1998,SECUESTRO EXTORSIVO,1,21
23113,13667,1998,SECUESTRO EXTORSIVO,1,21
23114,13549,1998,SECUESTRO EXTORSIVO,1,21
23115,25001,1998,SECUESTRO EXTORSIVO,1,21
23116,76001,1998,SECUESTRO EXTORSIVO,1,21
23117,25001,1998,SECUESTRO EXTORSIVO,1,21
23118,50577,1998,SECUESTRO EXTORSIVO,1,21
23119,50001,1998,SECUESTRO EXTORSIVO,1,21
23120,50683,1998,SECUESTRO EXTORSIVO,1,21
23121,25322,1998,SECUESTRO EXTORSIVO,1,21
23122,05541,1998,SECUESTRO EXTORSIVO,1,21
23123,68132,1998,SECUESTRO EXTORSIVO,1,21
23124,05541,1998,SECUESTRO SIMPLE,1,21
23125,44001,1998,SECUESTRO EXTORSIVO,1,21
23126,44001,1998,SECUESTRO EXTORSIVO,1,21
23127,86320,1998,SECUESTRO EXTORSIVO,1,21
23128,86320,1998,SECUESTRO EXTORSIVO,1,21
23129,86320,1998,SECUESTRO EXTORSIVO,1,21
23130,85010,1998,SECUESTRO SIMPLE,1,21
23131,86320,1998,SECUESTRO EXTORSIVO,1,21
23132,25322,1998,SECUESTRO EXTORSIVO,1,21
23133,15224,1998,SECUESTRO EXTORSIVO,1,21
23134,20001,1998,SECUESTRO EXTORSIVO,1,21
23135,20001,1998,SECUESTRO EXTORSIVO,1,21
23136,20001,1998,SECUESTRO EXTORSIVO,1,21
23137,20443,1998,SECUESTRO EXTORSIVO,1,21
23138,20443,1998,SECUESTRO EXTORSIVO,1,21
23139,20443,1998,SECUESTRO EXTORSIVO,1,21
23140,20443,1998,SECUESTRO EXTORSIVO,1,21
23141,05197,1998,SECUESTRO EXTORSIVO,1,21
23142,08001,1998,SECUESTRO EXTORSIVO,1,21
23143,17777,1998,SECUESTRO EXTORSIVO,1,21
23144,85001,1998,SECUESTRO EXTORSIVO,1,21
23145,54810,1998,SECUESTRO SIMPLE,1,21
23146,20178,1998,SECUESTRO EXTORSIVO,1,21
23147,27245,1998,SECUESTRO EXTORSIVO,1,21
23148,25426,1998,SECUESTRO EXTORSIVO,1,21
23149,05001,1998,SECUESTRO EXTORSIVO,1,21
23150,54001,1998,SECUESTRO EXTORSIVO,1,21
23151,05660,1998,SECUESTRO EXTORSIVO,1,21
23152,17001,1998,SECUESTRO SIMPLE,1,21
23153,15759,1998,SECUESTRO EXTORSIVO,1,21
23154,20400,1998,SECUESTRO EXTORSIVO,1,21
23155,20400,1998,SECUESTRO EXTORSIVO,1,21
23156,05313,1998,SECUESTRO EXTORSIVO,1,21
23157,73124,1998,SECUESTRO EXTORSIVO,1,21
23158,44650,1998,SECUESTRO EXTORSIVO,1,21
23159,44650,1998,SECUESTRO EXTORSIVO,1,21
23160,44650,1998,SECUESTRO EXTORSIVO,1,21
23161,05001,1998,SECUESTRO EXTORSIVO,1,21
23162,68575,1998,SECUESTRO SIMPLE,1,21
23163,44650,1998,SECUESTRO EXTORSIVO,1,21
23164,25377,1998,SECUESTRO EXTORSIVO,1,21
23165,05400,1998,SECUESTRO EXTORSIVO,1,21
23166,05690,1998,SECUESTRO EXTORSIVO,1,21
23167,17873,1998,SECUESTRO EXTORSIVO,1,21
23168,05001,1998,SECUESTRO EXTORSIVO,1,21
23169,05001,1998,SECUESTRO EXTORSIVO,1,21
23170,50287,1998,SECUESTRO EXTORSIVO,1,21
23171,50287,1998,SECUESTRO EXTORSIVO,1,21
23172,05658,1998,SECUESTRO EXTORSIVO,1,21
23173,15759,1998,SECUESTRO EXTORSIVO,1,21
23174,44650,1998,SECUESTRO SIMPLE,1,21
23175,05649,1998,SECUESTRO EXTORSIVO,1,21
23176,05480,1998,SECUESTRO EXTORSIVO,1,21
23177,05480,1998,SECUESTRO EXTORSIVO,1,21
23178,05480,1998,SECUESTRO EXTORSIVO,1,21
23179,05480,1998,SECUESTRO EXTORSIVO,1,21
23180,13212,1998,SECUESTRO SIMPLE,1,21
23181,47189,1998,SECUESTRO EXTORSIVO,1,21
23182,68147,1998,SECUESTRO EXTORSIVO,1,21
23183,25878,1998,SECUESTRO EXTORSIVO,1,21
23184,47189,1998,SECUESTRO EXTORSIVO,1,21
23185,85250,1998,SECUESTRO EXTORSIVO,1,21
23186,05172,1998,SECUESTRO SIMPLE,1,21
23187,05250,1998,SECUESTRO SIMPLE,1,21
23188,05250,1998,SECUESTRO SIMPLE,1,21
23189,68147,1998,SECUESTRO EXTORSIVO,1,21
23190,05380,1998,SECUESTRO EXTORSIVO,1,21
23191,76001,1998,SECUESTRO EXTORSIVO,1,21
23192,76001,1998,SECUESTRO EXTORSIVO,1,21
23193,76109,1998,SECUESTRO EXTORSIVO,1,21
23194,76109,1998,SECUESTRO EXTORSIVO,1,21
23195,47001,1998,SECUESTRO SIMPLE,1,21
23196,47001,1998,SECUESTRO SIMPLE,1,21
23197,47001,1998,SECUESTRO SIMPLE,1,21
23198,47001,1998,SECUESTRO SIMPLE,1,21
23199,76834,1998,SECUESTRO EXTORSIVO,1,21
23200,76563,1998,SECUESTRO EXTORSIVO,1,21
23201,25335,1998,SECUESTRO EXTORSIVO,1,21
23202,76001,1998,SECUESTRO EXTORSIVO,1,21
23203,76001,1998,SECUESTRO EXTORSIVO,1,21
23204,25335,1998,SECUESTRO SIMPLE,1,21
23205,25335,1998,SECUESTRO SIMPLE,1,21
23206,18753,1998,SECUESTRO EXTORSIVO,1,21
