id,dane_code,year_of_incident,amount,source_id
820,05670,2024,7,36
821,13673,2024,1,36
822,13836,2024,1,36
823,15236,2024,4,36
824,15681,2024,8,36
825,17442,2024,1,36
826,17867,2024,1,36
827,23001,2024,1,36
828,25307,2024,1,36
829,25317,2024,1,36
830,68307,2024,1,36
831,68307,2024,1,36
832,68307,2024,1,36
833,05113,2024,1,36
834,13673,2024,1,36
835,15755,2024,30,36
836,23182,2024,1,36
837,50001,2024,1,36
838,50001,2024,1,36
839,50001,2024,1,36
840,68385,2024,1,36
841,73001,2024,1,36
842,73001,2024,1,36
843,73001,2024,1,36
844,73001,2024,1,36
845,73001,2024,1,36
846,76001,2024,1,36
847,76001,2024,1,36
848,76001,2024,1,36
849,76001,2024,1,36
850,76001,2024,1,36
851,76001,2024,1,36
852,76001,2024,1,36
853,76001,2024,1,36
854,76111,2024,1,36
855,76364,2024,1,36
856,76364,2024,1,36
857,76364,2024,1,36
858,76364,2024,1,36
859,76364,2024,1,36
860,05282,2024,1,36
861,15681,2024,9,36
862,15755,2024,27,36
863,15861,2024,1,36
864,17495,2024,1,36
865,18001,2024,1,36
866,19532,2024,2,36
867,54518,2024,1,36
868,54518,2024,1,36
869,54874,2024,4,36
870,86569,2024,2,36
871,70001,2024,1,36
872,70001,2024,1,36
873,76001,2024,1,36
874,76001,2024,1,36
875,76001,2024,1,36
876,76001,2024,1,36
877,76001,2024,1,36
878,76001,2024,1,36
879,76001,2024,1,36
880,05604,2024,5,36
881,05858,2024,2,36
882,05885,2024,1,36
883,17013,2024,2,36
884,18150,2024,1,36
885,18001,2024,1,36
886,20001,2024,1,36
887,20001,2024,1,36
888,76306,2024,1,36
889,76306,2024,1,36
890,76306,2024,1,36
891,76318,2024,1,36
892,05670,2024,1,36
893,18150,2024,1,36
894,68547,2024,1,36
895,68547,2024,1,36
896,05113,2024,7,36
897,05390,2024,3,36
898,05585,2024,4,36
899,08078,2024,1,36
900,08638,2024,1,36
901,11001,2024,1,36
902,15681,2024,4,36
903,15837,2024,1,36
904,25486,2024,1,36
905,25486,2024,1,36
906,25486,2024,1,36
907,25486,2024,1,36
908,50001,2024,1,36
909,50001,2024,1,36
910,50001,2024,1,36
911,76147,2024,1,36
912,05113,2024,3,36
913,05885,2024,1,36
914,13673,2024,1,36
915,13673,2024,1,36
916,13673,2024,1,36
917,23417,2024,1,36
918,25754,2024,6,36
919,52683,2024,1,36
920,68464,2024,1,36
921,68547,2024,1,36
922,68547,2024,1,36
923,68547,2024,1,36
924,68547,2024,1,36
925,68547,2024,1,36
926,05079,2024,1,36
927,05690,2024,5,36
928,17873,2024,1,36
929,20001,2024,1,36
930,20001,2024,1,36
931,20001,2024,1,36
932,23001,2024,1,36
933,50318,2024,1,36
934,68132,2024,1,36
935,76520,2024,1,36
936,05306,2024,3,36
937,08685,2024,1,36
938,15755,2024,12,36
939,15755,2024,6,36
940,18001,2024,1,36
941,18001,2024,1,36
942,23168,2024,1,36
943,23417,2024,1,36
944,23417,2024,1,36
945,23417,2024,1,36
946,23417,2024,1,36
947,25612,2024,1,36
948,50318,2024,1,36
949,13836,2024,1,36
950,13836,2024,1,36
951,15507,2024,2,36
952,15681,2024,2,36
953,17001,2024,1,36
954,17873,2024,1,36
955,41524,2024,4,36
956,05113,2024,5,36
957,15442,2024,1,36
958,15646,2024,1,36
959,15646,2024,1,36
960,15681,2024,1,36
961,18001,2024,1,36
962,18001,2024,1,36
963,86569,2024,1,36
964,76001,2024,1,36
965,05604,2024,6,36
966,05856,2024,1,36
967,05856,2024,1,36
968,05856,2024,1,36
969,18001,2024,1,36
970,23001,2024,1,36
971,41001,2024,1,36
972,68684,2024,1,36
973,76041,2024,1,36
974,76109,2024,3,36
975,05113,2024,5,36
976,05604,2024,1,36
977,15646,2024,1,36
978,15646,2024,1,36
979,15646,2024,1,36
980,15681,2024,6,36
981,17042,2024,1,36
982,41551,2024,1,36
983,50573,2024,1,36
984,54680,2024,1,36
985,68385,2024,1,36
986,68385,2024,1,36
987,68385,2024,1,36
988,68385,2024,1,36
989,68385,2024,1,36
990,68385,2024,1,36
991,68385,2024,1,36
992,68385,2024,1,36
993,68385,2024,1,36
994,68385,2024,1,36
995,68385,2024,1,36
996,68385,2024,1,36
997,68385,2024,1,36
998,68385,2024,1,36
999,68385,2024,1,36
1000,68385,2024,1,36
1001,68385,2024,1,36
1002,68385,2024,1,36
1003,68684,2024,1,36
1004,68684,2024,1,36
1005,68684,2024,1,36
1006,68684,2024,1,36
1007,73678,2024,1,36
1008,76520,2024,1,36
1009,76520,2024,1,36
1010,05142,2024,1,36
1011,08634,2024,1,36
1012,13836,2024,1,36
1013,15296,2024,6,36
1014,20621,2024,1,36
1015,25183,2024,1,36
1016,25307,2024,1,36
1017,25899,2024,1,36
1018,50001,2024,1,36
1019,50001,2024,1,36
1020,50001,2024,1,36
1021,76111,2024,1,36
1022,05113,2024,4,36
1023,05604,2024,6,36
1024,15516,2024,7,36
1025,15681,2024,5,36
1026,13244,2024,1,36
1027,18001,2024,1,36
1028,05670,2024,2,36
1029,08421,2024,1,36
1030,17873,2024,2,36
1031,20621,2024,1,36
1032,25473,2024,1,36
1033,25473,2024,1,36
1034,25473,2024,1,36
1035,52001,2024,1,36
1036,52001,2024,1,36
1037,70823,2024,1,36
1038,73319,2024,1,36
1039,13430,2024,1,36
1040,17442,2024,2,36
1041,23001,2024,1,36
