id,dane_code,year_of_incident,amount,source_id
953,70001,2017,1,26
954,68081,2017,1,26
955,68081,2017,1,26
956,47001,2017,1,26
957,73001,2017,1,26
958,63001,2017,1,26
959,76001,2017,1,26
960,11001,2017,1,26
961,76895,2017,1,26
962,11001,2017,1,26
963,19001,2017,1,26
964,54001,2017,1,26
965,68001,2017,1,26
966,05756,2017,1,26
967,11001,2017,1,26
968,11001,2017,1,26
969,11001,2017,1,26
970,05001,2017,1,26
971,11001,2017,1,26
972,05400,2017,1,26
973,23660,2017,1,26
974,76001,2017,1,26
975,05001,2017,1,26
976,73443,2017,1,26
977,05686,2017,1,26
978,11001,2016,1,26
979,11001,2016,1,26
980,05001,2016,1,26
981,11001,2016,1,26
982,54001,2016,1,26
983,66682,2016,1,26
984,17001,2016,1,26
985,05656,2016,1,26
986,11001,2016,1,26
987,08001,2016,1,26
988,05001,2016,1,26
989,68001,2016,1,26
990,05001,2016,1,26
991,05001,2016,1,26
992,20011,2016,1,26
993,11001,2016,1,26
994,73001,2016,1,26
995,05615,2016,1,26
996,05266,2016,1,26
997,85001,2016,1,26
998,76001,2016,1,26
999,11001,2016,1,26
1000,05266,2016,1,26
1001,25307,2016,1,26
1002,13001,2016,1,26
1003,47555,2016,1,26
1004,11001,2016,1,26
1005,66001,2016,1,26
1006,05154,2016,1,26
1007,68001,2016,1,26
1008,05129,2016,1,26
1009,86885,2016,1,26
1010,50006,2016,1,26
1011,73555,2016,1,26
1012,15572,2016,1,26
1013,08001,2016,1,26
1014,08001,2016,1,26
1015,20400,2016,1,26
1016,08001,2016,1,26
1017,05001,2016,1,26
1018,68001,2016,1,26
1019,08638,2016,1,26
1020,08001,2016,1,26
1021,05266,2016,1,26
1022,13001,2016,1,26
1023,11001,2016,1,26
1024,05001,2016,1,26
1025,05154,2016,1,26
1026,11001,2016,1,26
1027,11001,2016,1,26
1028,68081,2016,1,26
1029,68081,2016,1,26
1030,05088,2016,1,26
1031,11001,2016,1,26
1032,05001,2016,1,26
1033,70001,2016,1,26
1034,13001,2016,1,26
1035,11001,2016,1,26
1036,13001,2016,1,26
1037,73443,2016,1,26
1038,08001,2016,1,26
1039,05001,2016,1,26
1040,11001,2016,1,26
1041,44035,2016,1,26
1042,05001,2016,1,26
1043,54001,2016,1,26
1044,23580,2016,1,26
1045,11001,2016,1,26
