source_id,source_name,description,import_date,origin,dataset_url,end_point_url,start_date,end_date
83,DANE,Contiene los microdatos de los hogares y viviendas del territorio nacional del censo de población y vivienda realizado en 2018 correspondiente al Departamento de Guania. El diccionario de datos de estos dataset puede consultarse en: https://microdatos.dane.gov.co/index.php/catalog/643/data-dictionary/F9?file_name=HOGARES y https://microdatos.dane.gov.co/index.php/catalog/643/data-dictionary/F8?file_name=VIVENDAS,2024-09-28,Departamento Administrativo Nacional de Estadisticas - DANE,https://microdatos.dane.gov.co/index.php/catalog/643/get_microdata,https://microdatos.dane.gov.co/index.php/catalog/643/download/12172,2018-10-01,2024-08-31
84,DANE,Contiene los microdatos de los hogares y viviendas del territorio nacional del censo de población y vivienda realizado en 2018 correspondiente al Departamento de Guaviare. El diccionario de datos de estos dataset puede consultarse en: https://microdatos.dane.gov.co/index.php/catalog/643/data-dictionary/F9?file_name=HOGARES y https://microdatos.dane.gov.co/index.php/catalog/643/data-dictionary/F8?file_name=VIVENDAS,2024-09-28,Departamento Administrativo Nacional de Estadisticas - DANE,https://microdatos.dane.gov.co/index.php/catalog/643/get_microdata,https://microdatos.dane.gov.co/index.php/catalog/643/download/12173,2018-10-01,2024-08-31
85,DANE,Contiene los microdatos de los hogares y viviendas del territorio nacional del censo de población y vivienda realizado en 2018 correspondiente al Departamento de Vaupes. El diccionario de datos de estos dataset puede consultarse en: https://microdatos.dane.gov.co/index.php/catalog/643/data-dictionary/F9?file_name=HOGARES y https://microdatos.dane.gov.co/index.php/catalog/643/data-dictionary/F8?file_name=VIVENDAS,2024-09-28,Departamento Administrativo Nacional de Estadisticas - DANE,https://microdatos.dane.gov.co/index.php/catalog/643/get_microdata,https://microdatos.dane.gov.co/index.php/catalog/643/download/12174,2018-10-01,2024-08-31
86,DANE,Contiene los microdatos de los hogares y viviendas del territorio nacional del censo de población y vivienda realizado en 2018 correspondiente al Departamento de Vichada. El diccionario de datos de estos dataset puede consultarse en: https://microdatos.dane.gov.co/index.php/catalog/643/data-dictionary/F9?file_name=HOGARES y https://microdatos.dane.gov.co/index.php/catalog/643/data-dictionary/F8?file_name=VIVENDAS,2024-09-28,Departamento Administrativo Nacional de Estadisticas - DANE,https://microdatos.dane.gov.co/index.php/catalog/643/get_microdata,https://microdatos.dane.gov.co/index.php/catalog/643/download/12175,2018-10-01,2024-08-31
39,Datos abiertos de colombia,"Contiene información sobre las lesiones fatales de causa externa ocurridas en el territorio nacional Colombiano en el periodo de tiempo comprendido entre el 01 de enero de 2020 y 31 de diciembre de 2022, de los cuales tiene conocimiento y son registrados por el Instituto Nacional de Medicina Legal y Ciencias Forenses.",2024-09-22,Instituto Nacional de Medicina Legal y Ciencias Forenses,https://www.datos.gov.co/Justicia-y-Derecho/Lesiones-fatales-de-causa-externa-enero-de-2020-a-/byjr-sbsy/about_data,https://www.datos.gov.co/resource/byjr-sbsy.csv,2020-01-01,2022-12-31
40,Datos abiertos de colombia,"Contiene información sobre los homicidios ocurridos en el territorio nacional Colombiano en el periodo de tiempo comprendido entre los años 2016 y 2019, de los cuales tiene conocimiento y son registrados por el Instituto Nacional de Medicina Legal y Ciencias Forenses.",2024-09-22,Instituto Nacional de Medicina Legal y Ciencias Forenses,https://www.datos.gov.co/Justicia-y-Derecho/Homicidios-Colombia-a-os-2016-a-2019/vtub-3de2/about_data,https://www.datos.gov.co/resource/vtub-3de2.csv,2016-01-01,2019-12-31
41,Datos abiertos de colombia,"Contiene información sobre los suicidios ocurridos en el territorio nacional Colombiano en el periodo de tiempo comprendido entre los años 2016 y 2019, de los cuales tiene conocimiento y son registrados por el Instituto Nacional de Medicina Legal y Ciencias Forenses.",2024-09-22,Instituto Nacional de Medicina Legal y Ciencias Forenses,https://www.datos.gov.co/Justicia-y-Derecho/Suicidios-Colombia-a-os-2016-a-2019/f75u-mirk/about_data,https://www.datos.gov.co/resource/f75u-mirk.csv,2016-01-01,2019-12-31
43,Datos abiertos de colombia,"Contiene información sobre las muertes por accidentes de transporte ocurridas en el territorio nacional Colombiano en el periodo de tiempo comprendido entre los años 2016 y 2019, de los cuales tiene conocimiento y son registrados por el Instituto Nacional de Medicina Legal y Ciencias Forenses.",2024-09-22,Instituto Nacional de Medicina Legal y Ciencias Forenses,https://www.datos.gov.co/Justicia-y-Derecho/Muertes-por-accidentes-de-transporte-Colombia-a-os/s65h-7665/about_data,https://www.datos.gov.co/resource/s65h-7665.csv,2016-01-01,2019-12-31
46,Datos abiertos de colombia,"Contiene información sobre las lesiones accidentales ocurridas en el territorio nacional Colombiano en el periodo de tiempo comprendido entre los años 2016 y 2019, de los cuales tiene conocimiento y son registrados por el Instituto Nacional de Medicina Legal y Ciencias Forenses.",2024-09-22,Instituto Nacional de Medicina Legal y Ciencias Forenses,https://www.datos.gov.co/Justicia-y-Derecho/Lesiones-accidentales-Colombia-a-os-2016-a-2019/6cjn-eevd/about_data,https://www.datos.gov.co/resource/6cjn-eevd.csv,2016-01-01,2019-12-31
47,Datos abiertos de colombia,"Contiene información sobre los casos de violencia de pareja ocurridos en el territorio nacional Colombiano en el periodo de tiempo comprendido entre los años 2016 y 2019, de los cuales tiene conocimiento y son registrados por el Instituto Nacional de Medicina Legal y Ciencias Forenses.",2024-09-22,Instituto Nacional de Medicina Legal y Ciencias Forenses,https://www.datos.gov.co/Justicia-y-Derecho/Violencia-de-pareja-Colombia-a-os-2016-a-2019/agad-646z/about_data,https://www.datos.gov.co/resource/agad-646z.csv,2016-01-01,2019-12-31
48,Datos abiertos de colombia,"Contiene información sobre los casos de violencia intrafamiliar ocurridos en el territorio nacional Colombiano en el periodo de tiempo comprendido entre los años 2016 y 2019, de los cuales tiene conocimiento y son registrados por el Instituto Nacional de Medicina Legal y Ciencias Forenses.",2024-09-22,Instituto Nacional de Medicina Legal y Ciencias Forenses,https://www.datos.gov.co/Justicia-y-Derecho/Violencia-intrafamiliar-Colombia-a-os-2016-a-2019/ers2-kerr/about_data,https://www.datos.gov.co/resource/ers2-kerr.csv,2016-01-01,2019-12-31
49,Datos abiertos de colombia,"Contiene información sobre los casos de violencia interpersonal ocurridos en el territorio nacional Colombiano en el periodo de tiempo comprendido entre los años 2016 y 2019, de los cuales tiene conocimiento y son registrados por el Instituto Nacional de Medicina Legal y Ciencias Forenses.",2024-09-22,Instituto Nacional de Medicina Legal y Ciencias Forenses,https://www.datos.gov.co/Justicia-y-Derecho/Violencia-interpersonal-Colombia-a-os-2016-a-2019/e3xi-4zq5/about_data,https://www.datos.gov.co/resource/e3xi-4zq5.csv,2016-01-01,2019-12-31
50,Datos abiertos de colombia,"Contiene información sobre los exámenes médico legales por presunto delito sexual practicados, y cuyos hechos ocurrieron en Colombia en el periodo de tiempo comprendido entre los años 2016 y 2019, de los cuales tiene conocimiento y son registrados por el Instituto Nacional de Medicina Legal y Ciencias Forenses.",2024-09-22,Instituto Nacional de Medicina Legal y Ciencias Forenses,https://www.datos.gov.co/Justicia-y-Derecho/Ex-menes-m-dico-legales-por-presunto-delito-sexual/hyqu-diue/about_data,https://www.datos.gov.co/resource/hyqu-diue.csv,2016-01-01,2019-12-31
51,Datos abiertos de colombia,"Contiene información sobre las lesiones por accidentes de transporte ocurridas en el territorio nacional Colombiano en el periodo de tiempo comprendido entre los años 2016 y 2019, de los cuales tiene conocimiento y son registrados por el Instituto Nacional de Medicina Legal y Ciencias Forenses.",2024-09-22,Instituto Nacional de Medicina Legal y Ciencias Forenses,https://www.datos.gov.co/Justicia-y-Derecho/Lesiones-por-accidentes-de-transporte-Colombia-a-o/ezhf-hscf/about_data,https://www.datos.gov.co/resource/ezhf-hscf.csv,2016-01-01,2019-12-31
44,Datos abiertos de colombia,"Contiene información sobre las lesiones no fatales de causa externa ocurridas en el territorio nacional Colombiano en el periodo de tiempo comprendido entre el 01 de enero de 2023 al 31 de julio 2024, de los cuales tiene conocimiento y son registrados por el Instituto Nacional de Medicina Legal y Ciencias Forenses.",2024-09-22,Instituto Nacional de Medicina Legal y Ciencias Forenses,https://www.datos.gov.co/Justicia-y-Derecho/Lesiones-no-fatales-de-causa-externa-Informaci-n-p/79dd-d24f/about_data,https://www.datos.gov.co/resource/79dd-d24f.csv,2023-01-01,2024-07-31
45,Datos abiertos de colombia,"Contiene información sobre las lesiones no fatales de causa externa ocurridas en el territorio nacional Colombiano en el periodo de tiempo comprendido entre el 01 de enero de 2020 y 31 de diciembre de 2022, de los cuales tiene conocimiento y son registrados por el Instituto Nacional de Medicina Legal y Ciencias Forenses.",2024-09-22,Instituto Nacional de Medicina Legal y Ciencias Forenses,https://www.datos.gov.co/Justicia-y-Derecho/Lesiones-no-fatales-de-causa-externa-enero-de-2020/v9ng-hhuy/about_data,https://www.datos.gov.co/resource/v9ng-hhuy.csv,2020-01-01,2022-12-31
100,Datos abiertos de colombia,"Contiene microdata del Sistema de Información de Eventos de Violencia del Conflicto Armado en Colombia (SIEVCAC), que recopila datos sobre los casos de violencia del conflicto armado donde se contabilizan victimas. Este dataset contiene informacion sobre secuestros",2024-10-05,Sistema de Información de Eventos de Violencia del Conflicto Armado en Colombia (SIEVCAC),https://www.datos.gov.co/Inclusi-n-Social-y-Reconciliaci-n/Sistema-de-Informaci-n-de-Eventos-de-Violencia-del/cdw6-jexv/about_data,https://www.datos.gov.co/resource/cdw6-jexv.csv,1958-01-01,2024-04-20
101,Datos abiertos de colombia,"Contiene microdata del Sistema de Información de Eventos de Violencia del Conflicto Armado en Colombia (SIEVCAC), que recopila datos sobre los casos de violencia del conflicto armado donde se contabilizan victimas. Este dataset contiene informacion sobre asesinatos selectivos",2024-10-05,Sistema de Información de Eventos de Violencia del Conflicto Armado en Colombia (SIEVCAC),https://www.datos.gov.co/Inclusi-n-Social-y-Reconciliaci-n/Sistema-de-Informaci-n-de-Eventos-de-Violencia-del/sysu-pezb/data_preview,https://www.datos.gov.co/resource/sysu-pezb.csv,1958-01-01,2024-04-20
102,Datos abiertos de Colombia,"Contiene microdata del Sistema de Información de Eventos de Violencia del Conflicto Armado en Colombia (SIEVCAC), que recopila datos sobre los casos de violencia del conflicto armado donde se contabilizan víctimas. Este dataset contiene información sobre minas antipersona",2024-10-05,Sistema de Información de Eventos de Violencia del Conflicto Armado en Colombia (SIEVCAC),https://www.datos.gov.co/Inclusi-n-Social-y-Reconciliaci-n/Sistema-de-Informaci-n-de-Eventos-de-Violencia-del/grup-7tjb/about_data,https://www.datos.gov.co/resource/grup-7tjb.csv,1958-01-01,2024-04-20
115,Datos abiertos de colombia,"Contiene información sobre la matrícula estadística de Educación Preescolar Básica y Media de Colombia del corte 2018 al 2023.Agregado de matricula por establecimiento educativo, que contiene las variables del establecimiento (sede, zona, jornada, grado, metodología, carácter y sector CONPES) y de la matricula (edad, género y grupo étnico)",2024-10-07,Ministerio de Educacion Nacional,https://www.datos.gov.co/Educaci-n/MEN_MATRICULA_EN_EDUCACION_EN_PREESCOLAR-B-SICA-Y-/sty3-c395/about_data,https://www.datos.gov.co/resource/sty3-c395.csv,2018-01-01,2023-12-31
116,Datos abiertos de colombia,"Contiene datos anonimizados del programa Más Familias en Acción, determinando características generales de los beneficiarios, valor y tipo de incentivo recibido, con corte a 31 de julio de 2024",2024-10-09,Departamento Administrativo para la Prosperidad Social,https://www.datos.gov.co/Inclusi-n-Social-y-Reconciliaci-n/Beneficiarios-M-s-Familias-en-Acci-n/xfif-myr2/about_data,https://www.datos.gov.co/resource/xfif-myr2.csv,,2024-07-31
117,Datos abiertos de colombia,"Contiene información estadística de primera infancia a relacionada con indicadores de (EDUCACIÓN INICIAL ICBF, NIÑOS Y NIÑAS EN PREESCOLAR CON EDUCACIÓN INICIAL y NIÑOS Y NIÑAS CON EDUCACIÓN INICIAL), con un histórico desde el 2015 hasta 2023 datos oficiales definitivos.",2024-10-10,Ministerio de Educacion Nacional,https://www.datos.gov.co/Educaci-n/MEN_INDICADORES_PRIMERA_INFANCIA/3y4s-dmxy/about_data,https://www.datos.gov.co/resource/3y4s-dmxy.csv,2015-01-01,2024-08-15
118,Datos abiertos de colombia,"Contiene información estadística (indicadoares educativos) de los niveles preescolar, básica y media relacionada con indicadores sectoriales por Municipio sin atípicos, desde el 2011 hasta 2023.",2024-10-10,Ministerio de Educacion Nacional,https://www.datos.gov.co/Educaci-n/MEN_ESTADISTICAS_EN_EDUCACION_EN_PREESCOLAR-B-SICA/nudc-7mev/about_data,https://www.datos.gov.co/resource/nudc-7mev.csv,2011-01-01,2024-08-15
120,Datos abiertos de colombia,Contiene información sobre la cuantificación de las hectáreas de los cultivos de coca existentes a 31 de diciembre de cada año en el territorio nacional. Información compilada para los años 2001 al 2022.,2024-10-10,Ministerio de Justicia y del Derecho,https://www.datos.gov.co/Justicia-y-Derecho/Detecci-n-de-Cultivos-de-Coca-hect-reas-/acs4-3wgp/about_data,https://www.datos.gov.co/resource/acs4-3wgp.csv,2001-01-01,2022-12-31
