id,dane_code,year,species,total,source_id
5431,25335,2020,OVINOS,1640,121
5432,25339,2020,EQUINOS,823,121
5433,25339,2020,CAPRINOS,350,121
5434,25339,2020,OVINOS,110,121
5435,25339,2020,BUFALOS,2,121
5436,25368,2020,EQUINOS,325,121
5437,25368,2020,CAPRINOS,125,121
5438,25368,2020,OVINOS,30,121
5439,25372,2020,EQUINOS,1210,121
5440,25372,2020,CAPRINOS,230,121
5441,25372,2020,OVINOS,58,121
5442,25372,2020,BUFALOS,8,121
5443,25377,2020,EQUINOS,1245,121
5444,25377,2020,CAPRINOS,273,121
5445,25377,2020,OVINOS,108,121
5446,25377,2020,BUFALOS,81,121
5447,25386,2020,EQUINOS,815,121
5448,25386,2020,CAPRINOS,155,121
5449,25386,2020,OVINOS,135,121
5450,25386,2020,BUFALOS,35,121
5451,25394,2020,EQUINOS,794,121
5452,25394,2020,CAPRINOS,35,121
5453,25394,2020,BUFALOS,31,121
5454,25398,2020,EQUINOS,365,121
5455,25398,2020,CAPRINOS,10,121
5456,25398,2020,OVINOS,380,121
5457,25402,2020,EQUINOS,415,121
5458,25402,2020,CAPRINOS,300,121
5459,25402,2020,OVINOS,1185,121
5460,25402,2020,BUFALOS,5,121
5461,25407,2020,EQUINOS,385,121
5462,25407,2020,CAPRINOS,849,121
5463,25407,2020,OVINOS,1390,121
5464,25426,2020,EQUINOS,1280,121
5465,25426,2020,CAPRINOS,371,121
5466,25426,2020,OVINOS,7,121
5467,25426,2020,BUFALOS,10,121
5468,25430,2020,EQUINOS,1250,121
5469,25430,2020,CAPRINOS,250,121
5470,25430,2020,OVINOS,11,121
5471,25430,2020,BUFALOS,8,121
5472,25436,2020,EQUINOS,259,121
5473,25436,2020,CAPRINOS,100,121
5474,25436,2020,OVINOS,114,121
5475,25436,2020,BUFALOS,11,121
5476,25438,2020,EQUINOS,1918,121
5477,25438,2020,CAPRINOS,653,121
5478,25438,2020,OVINOS,215,121
5479,25438,2020,BUFALOS,4,121
5480,25473,2020,EQUINOS,393,121
5481,25473,2020,CAPRINOS,54,121
5482,25473,2020,OVINOS,473,121
5483,25473,2020,BUFALOS,38,121
5484,25483,2020,EQUINOS,133,121
5485,25483,2020,CAPRINOS,25,121
5486,25483,2020,OVINOS,7,121
5487,25486,2020,EQUINOS,505,121
5488,25486,2020,CAPRINOS,100,121
5489,25486,2020,OVINOS,9,121
5490,25486,2020,BUFALOS,6,121
5491,25488,2020,EQUINOS,421,121
5492,25488,2020,CAPRINOS,359,121
5493,25488,2020,OVINOS,20,121
5494,25488,2020,BUFALOS,3,121
5495,25489,2020,EQUINOS,475,121
5496,25489,2020,CAPRINOS,15,121
5497,25489,2020,BUFALOS,5,121
5498,25491,2020,EQUINOS,812,121
5499,25491,2020,CAPRINOS,110,121
5500,25491,2020,OVINOS,5,121
5501,25506,2020,EQUINOS,185,121
5502,25506,2020,CAPRINOS,195,121
5503,25506,2020,OVINOS,7,121
5504,25506,2020,BUFALOS,26,121
5505,25513,2020,EQUINOS,1953,121
5506,25513,2020,CAPRINOS,387,121
5507,25513,2020,OVINOS,812,121
5508,25513,2020,BUFALOS,32,121
5509,25518,2020,EQUINOS,1315,121
5510,25518,2020,CAPRINOS,53,121
5511,25518,2020,OVINOS,270,121
5512,25518,2020,BUFALOS,5,121
5513,25524,2020,EQUINOS,355,121
5514,25524,2020,CAPRINOS,100,121
5515,25524,2020,OVINOS,81,121
5516,25530,2020,EQUINOS,2425,121
5517,25530,2020,CAPRINOS,250,121
5518,25530,2020,OVINOS,342,121
5519,25530,2020,BUFALOS,84,121
5520,25535,2020,EQUINOS,266,121
5521,25535,2020,CAPRINOS,100,121
5522,25535,2020,OVINOS,121,121
5523,25535,2020,BUFALOS,3,121
5524,25572,2020,EQUINOS,2806,121
5525,25572,2020,CAPRINOS,18,121
5526,25572,2020,OVINOS,495,121
5527,25572,2020,BUFALOS,1404,121
5528,25580,2020,EQUINOS,175,121
5529,25580,2020,CAPRINOS,10,121
5530,25580,2020,OVINOS,103,121
5531,25592,2020,EQUINOS,792,121
5532,25592,2020,CAPRINOS,140,121
5533,25592,2020,OVINOS,400,121
5534,25592,2020,BUFALOS,20,121
5535,25594,2020,EQUINOS,189,121
5536,25594,2020,CAPRINOS,91,121
5537,25594,2020,OVINOS,100,121
5538,25594,2020,BUFALOS,11,121
5539,25596,2020,EQUINOS,228,121
5540,25596,2020,CAPRINOS,250,121
5541,25596,2020,OVINOS,1640,121
5542,25596,2020,BUFALOS,142,121
5543,25599,2020,EQUINOS,198,121
5544,25599,2020,CAPRINOS,10,121
5545,25599,2020,OVINOS,135,121
5546,25599,2020,BUFALOS,8,121
5547,25612,2020,EQUINOS,385,121
5548,25612,2020,CAPRINOS,43,121
5549,25612,2020,OVINOS,274,121
5550,25612,2020,BUFALOS,4,121
5551,25645,2020,EQUINOS,496,121
5552,25645,2020,CAPRINOS,200,121
5553,25645,2020,OVINOS,460,121
5554,25645,2020,BUFALOS,2,121
5555,25649,2020,EQUINOS,574,121
5556,25649,2020,CAPRINOS,300,121
5557,25649,2020,OVINOS,201,121
5558,25649,2020,BUFALOS,2,121
5559,25653,2020,EQUINOS,835,121
5560,25653,2020,CAPRINOS,180,121
5561,25653,2020,OVINOS,592,121
5562,25653,2020,BUFALOS,12,121
5563,25658,2020,EQUINOS,597,121
5564,25658,2020,CAPRINOS,330,121
5565,25658,2020,OVINOS,610,121
5566,25662,2020,EQUINOS,513,121
5567,25662,2020,CAPRINOS,47,121
5568,25662,2020,OVINOS,780,121
5569,25718,2020,EQUINOS,983,121
5570,25718,2020,CAPRINOS,27,121
5571,25718,2020,OVINOS,55,121
5572,25718,2020,BUFALOS,287,121
5573,25736,2020,EQUINOS,353,121
5574,25736,2020,CAPRINOS,70,121
5575,25736,2020,OVINOS,120,121
5576,25740,2020,EQUINOS,525,121
5577,25740,2020,CAPRINOS,54,121
5578,25740,2020,OVINOS,350,121
5579,25740,2020,BUFALOS,3,121
5580,25743,2020,EQUINOS,795,121
5581,25743,2020,CAPRINOS,25,121
5582,25743,2020,OVINOS,63,121
5583,25743,2020,BUFALOS,50,121
5584,25745,2020,EQUINOS,118,121
5585,25745,2020,CAPRINOS,13,121
5586,25745,2020,OVINOS,510,121
5587,25745,2020,BUFALOS,9,121
5588,25754,2020,EQUINOS,372,121
5589,25754,2020,CAPRINOS,38,121
5590,25754,2020,OVINOS,60,121
5591,25754,2020,BUFALOS,3,121
5592,25758,2020,EQUINOS,1324,121
5593,25758,2020,OVINOS,180,121
5594,25769,2020,EQUINOS,1340,121
5595,25769,2020,CAPRINOS,350,121
5596,25769,2020,OVINOS,210,121
5597,25769,2020,BUFALOS,28,121
5598,25772,2020,EQUINOS,118,121
5599,25772,2020,CAPRINOS,19,121
5600,25772,2020,OVINOS,301,121
5601,25772,2020,BUFALOS,3,121
5602,25777,2020,EQUINOS,485,121
5603,25777,2020,CAPRINOS,155,121
5604,25777,2020,OVINOS,59,121
5605,25779,2020,EQUINOS,279,121
5606,25779,2020,CAPRINOS,53,121
5607,25779,2020,OVINOS,62,121
5608,25779,2020,BUFALOS,1,121
5609,25781,2020,EQUINOS,238,121
5610,25781,2020,OVINOS,270,121
5611,25781,2020,BUFALOS,7,121
5612,25785,2020,EQUINOS,2094,121
5613,25785,2020,CAPRINOS,160,121
5614,25785,2020,OVINOS,2300,121
5615,25785,2020,BUFALOS,13,121
5616,25793,2020,EQUINOS,310,121
5617,25793,2020,CAPRINOS,51,121
5618,25793,2020,OVINOS,70,121
5619,25793,2020,BUFALOS,13,121
5620,25797,2020,EQUINOS,197,121
5621,25797,2020,CAPRINOS,385,121
5622,25797,2020,OVINOS,50,121
5623,25799,2020,EQUINOS,3201,121
5624,25799,2020,CAPRINOS,105,121
5625,25799,2020,OVINOS,6,121
5626,25799,2020,BUFALOS,28,121
5627,25805,2020,EQUINOS,478,121
5628,25805,2020,CAPRINOS,100,121
5629,25805,2020,OVINOS,71,121
5630,25805,2020,BUFALOS,16,121
5631,25807,2020,EQUINOS,318,121
5632,25807,2020,CAPRINOS,110,121
5633,25807,2020,OVINOS,520,121
5634,25807,2020,BUFALOS,1,121
5635,25815,2020,EQUINOS,769,121
5636,25815,2020,CAPRINOS,83,121
5637,25815,2020,OVINOS,278,121
5638,25815,2020,BUFALOS,35,121
5639,25817,2020,EQUINOS,182,121
5640,25817,2020,CAPRINOS,40,121
5641,25817,2020,OVINOS,60,121
5642,25817,2020,BUFALOS,4,121
5643,25823,2020,EQUINOS,1542,121
5644,25823,2020,CAPRINOS,142,121
5645,25823,2020,BUFALOS,10,121
5646,25839,2020,EQUINOS,3486,121
5647,25839,2020,CAPRINOS,370,121
5648,25839,2020,OVINOS,58,121
5649,25839,2020,BUFALOS,1,121
5650,25841,2020,EQUINOS,499,121
5651,25841,2020,CAPRINOS,120,121
5652,25841,2020,OVINOS,195,121
5653,25843,2020,EQUINOS,521,121
5654,25843,2020,CAPRINOS,136,121
5655,25843,2020,OVINOS,92,121
5656,25843,2020,BUFALOS,8,121
5657,25845,2020,EQUINOS,253,121
5658,25845,2020,CAPRINOS,150,121
5659,25845,2020,OVINOS,212,121
5660,25851,2020,EQUINOS,1670,121
5661,25851,2020,CAPRINOS,29,121
5662,25851,2020,OVINOS,133,121
5663,25851,2020,BUFALOS,22,121
5664,25862,2020,EQUINOS,1485,121
5665,25862,2020,CAPRINOS,347,121
5666,25862,2020,OVINOS,271,121
5667,25862,2020,BUFALOS,2,121
5668,25867,2020,EQUINOS,782,121
5669,25867,2020,CAPRINOS,294,121
5670,25867,2020,OVINOS,193,121
5671,25871,2020,EQUINOS,396,121
5672,25871,2020,CAPRINOS,65,121
5673,25871,2020,OVINOS,910,121
5674,25871,2020,BUFALOS,1,121
5675,25873,2020,EQUINOS,422,121
5676,25873,2020,CAPRINOS,30,121
5677,25873,2020,OVINOS,136,121
5678,25873,2020,BUFALOS,21,121
5679,25875,2020,EQUINOS,2083,121
5680,25875,2020,CAPRINOS,350,121
5681,25875,2020,OVINOS,1170,121
5682,25875,2020,BUFALOS,16,121
5683,25878,2020,EQUINOS,1380,121
5684,25878,2020,CAPRINOS,140,121
5685,25878,2020,OVINOS,265,121
5686,25878,2020,BUFALOS,16,121
5687,25885,2020,EQUINOS,5412,121
5688,25885,2020,CAPRINOS,425,121
5689,25885,2020,OVINOS,560,121
5690,25885,2020,BUFALOS,137,121
5691,25898,2020,EQUINOS,285,121
5692,25898,2020,CAPRINOS,25,121
5693,25898,2020,OVINOS,401,121
5694,25898,2020,BUFALOS,40,121
5695,25899,2020,EQUINOS,1979,121
5696,25899,2020,CAPRINOS,3,121
5697,25899,2020,OVINOS,421,121
5698,25899,2020,BUFALOS,29,121
5699,27001,2020,EQUINOS,104,121
5700,27001,2020,OVINOS,6,121
5701,27006,2020,EQUINOS,3090,121
5702,27006,2020,CAPRINOS,15,121
5703,27006,2020,OVINOS,236,121
5704,27050,2020,EQUINOS,10,121
5705,27073,2020,EQUINOS,77,121
5706,27073,2020,OVINOS,1,121
5707,27075,2020,EQUINOS,179,121
5708,27075,2020,OVINOS,30,121
5709,27099,2020,EQUINOS,18,121
5710,27099,2020,OVINOS,15,121
5711,27099,2020,BUFALOS,72,121
5712,27135,2020,EQUINOS,61,121
5713,27135,2020,BUFALOS,149,121
5714,27150,2020,EQUINOS,428,121
5715,27150,2020,BUFALOS,17,121
5716,27160,2020,EQUINOS,25,121
5717,27160,2020,CAPRINOS,1,121
5718,27205,2020,EQUINOS,13,121
5719,27205,2020,CAPRINOS,7,121
5720,27205,2020,OVINOS,11,121
5721,27245,2020,EQUINOS,694,121
5722,27245,2020,CAPRINOS,7,121
5723,27245,2020,OVINOS,20,121
5724,27361,2020,EQUINOS,21,121
5725,27361,2020,CAPRINOS,20,121
5726,27372,2020,EQUINOS,100,121
5727,27372,2020,OVINOS,1,121
5728,27491,2020,EQUINOS,306,121
5729,27495,2020,OVINOS,3,121
5730,27580,2020,EQUINOS,11,121
5731,27600,2020,CAPRINOS,1,121
5732,27600,2020,OVINOS,6,121
5733,27615,2020,EQUINOS,1848,121
5734,27615,2020,OVINOS,797,121
5735,27660,2020,EQUINOS,686,121
5736,27660,2020,OVINOS,57,121
5737,27745,2020,EQUINOS,14,121
5738,27787,2020,EQUINOS,161,121
5739,27800,2020,EQUINOS,3004,121
5740,27800,2020,OVINOS,1040,121
5741,27810,2020,EQUINOS,91,121
5742,41001,2020,EQUINOS,2000,121
5743,41001,2020,CAPRINOS,100,121
5744,41001,2020,OVINOS,250,121
5745,41001,2020,BUFALOS,65,121
5746,41006,2020,EQUINOS,700,121
5747,41006,2020,CAPRINOS,80,121
5748,41006,2020,OVINOS,50,121
5749,41006,2020,BUFALOS,44,121
5750,41013,2020,EQUINOS,700,121
5751,41013,2020,CAPRINOS,50,121
5752,41013,2020,OVINOS,100,121
5753,41013,2020,BUFALOS,42,121
5754,41016,2020,EQUINOS,1500,121
5755,41016,2020,CAPRINOS,300,121
5756,41016,2020,OVINOS,1000,121
5757,41016,2020,BUFALOS,42,121
5758,41020,2020,EQUINOS,1500,121
5759,41020,2020,CAPRINOS,80,121
5760,41020,2020,OVINOS,200,121
5761,41020,2020,BUFALOS,7,121
5762,41026,2020,EQUINOS,600,121
5763,41026,2020,CAPRINOS,100,121
5764,41026,2020,OVINOS,300,121
5765,41026,2020,BUFALOS,114,121
5766,41078,2020,EQUINOS,1500,121
5767,41078,2020,CAPRINOS,350,121
5768,41078,2020,OVINOS,800,121
5769,41132,2020,EQUINOS,1800,121
5770,41132,2020,CAPRINOS,60,121
5771,41132,2020,OVINOS,300,121
5772,41132,2020,BUFALOS,19,121
5773,41206,2020,EQUINOS,2500,121
5774,41206,2020,CAPRINOS,800,121
5775,41206,2020,OVINOS,1500,121
5776,41206,2020,BUFALOS,45,121
5777,41244,2020,EQUINOS,400,121
5778,41244,2020,CAPRINOS,50,121
5779,41244,2020,OVINOS,50,121
5780,41298,2020,EQUINOS,2500,121
5781,41298,2020,CAPRINOS,100,121
5782,41298,2020,OVINOS,500,121
5783,41298,2020,BUFALOS,31,121
5784,41306,2020,EQUINOS,800,121
5785,41306,2020,CAPRINOS,150,121
5786,41306,2020,OVINOS,100,121
5787,41306,2020,BUFALOS,29,121
5788,41319,2020,EQUINOS,800,121
5789,41319,2020,CAPRINOS,150,121
5790,41319,2020,OVINOS,300,121
5791,41319,2020,BUFALOS,27,121
5792,41349,2020,EQUINOS,700,121
5793,41349,2020,CAPRINOS,50,121
5794,41349,2020,OVINOS,350,121
5795,41349,2020,BUFALOS,11,121
5796,41357,2020,EQUINOS,1000,121
5797,41357,2020,CAPRINOS,100,121
5798,41357,2020,OVINOS,50,121
5799,41359,2020,EQUINOS,1500,121
5800,41359,2020,CAPRINOS,50,121
5801,41359,2020,OVINOS,50,121
5802,41359,2020,BUFALOS,10,121
5803,41378,2020,EQUINOS,800,121
5804,41378,2020,CAPRINOS,50,121
5805,41378,2020,OVINOS,100,121
5806,41396,2020,EQUINOS,1800,121
5807,41396,2020,CAPRINOS,100,121
5808,41396,2020,OVINOS,400,121
5809,41483,2020,EQUINOS,350,121
5810,41483,2020,CAPRINOS,20,121
5811,41483,2020,OVINOS,100,121
5812,41503,2020,EQUINOS,300,121
5813,41503,2020,CAPRINOS,50,121
5814,41503,2020,OVINOS,50,121
5815,41503,2020,BUFALOS,3,121
5816,41518,2020,EQUINOS,600,121
5817,41518,2020,CAPRINOS,50,121
5818,41518,2020,OVINOS,200,121
5819,41518,2020,BUFALOS,16,121
5820,41524,2020,EQUINOS,1500,121
5821,41524,2020,CAPRINOS,200,121
5822,41524,2020,OVINOS,300,121
5823,41524,2020,BUFALOS,33,121
5824,41530,2020,EQUINOS,500,121
5825,41530,2020,CAPRINOS,15,121
5826,41530,2020,OVINOS,300,121
5827,41548,2020,EQUINOS,1000,121
5828,41548,2020,CAPRINOS,100,121
5829,41548,2020,OVINOS,400,121
5830,41551,2020,EQUINOS,1500,121
5831,41551,2020,CAPRINOS,100,121
5832,41551,2020,OVINOS,1000,121
5833,41551,2020,BUFALOS,89,121
5834,41615,2020,EQUINOS,1000,121
5835,41615,2020,CAPRINOS,80,121
5836,41615,2020,OVINOS,250,121
5837,41615,2020,BUFALOS,296,121
5838,41660,2020,EQUINOS,600,121
5839,41660,2020,CAPRINOS,50,121
5840,41660,2020,OVINOS,50,121
5841,41660,2020,BUFALOS,5,121
5842,41668,2020,EQUINOS,700,121
5843,41668,2020,CAPRINOS,50,121
5844,41668,2020,OVINOS,150,121
5845,41668,2020,BUFALOS,60,121
5846,41676,2020,EQUINOS,1500,121
5847,41676,2020,CAPRINOS,50,121
5848,41676,2020,OVINOS,50,121
5849,41770,2020,EQUINOS,1200,121
5850,41770,2020,CAPRINOS,100,121
5851,41770,2020,OVINOS,200,121
5852,41770,2020,BUFALOS,2,121
5853,41791,2020,EQUINOS,900,121
5854,41791,2020,CAPRINOS,60,121
5855,41791,2020,OVINOS,50,121
5856,41791,2020,BUFALOS,114,121
5857,41797,2020,EQUINOS,800,121
5858,41797,2020,CAPRINOS,100,121
5859,41797,2020,OVINOS,200,121
5860,41799,2020,EQUINOS,1300,121
5861,41799,2020,CAPRINOS,200,121
5862,41799,2020,OVINOS,350,121
5863,41799,2020,BUFALOS,11,121
5864,41801,2020,EQUINOS,300,121
5865,41801,2020,CAPRINOS,20,121
5866,41801,2020,OVINOS,50,121
5867,41807,2020,EQUINOS,800,121
5868,41807,2020,CAPRINOS,100,121
5869,41807,2020,OVINOS,200,121
5870,41807,2020,BUFALOS,4,121
5871,41872,2020,EQUINOS,1200,121
5872,41872,2020,CAPRINOS,1500,121
5873,41872,2020,OVINOS,2500,121
5874,41885,2020,EQUINOS,600,121
5875,41885,2020,CAPRINOS,50,121
5876,41885,2020,OVINOS,150,121
5877,41885,2020,BUFALOS,36,121
5878,44001,2020,EQUINOS,2400,121
5879,44001,2020,CAPRINOS,61000,121
5880,44001,2020,OVINOS,57000,121
5881,44001,2020,BUFALOS,113,121
5882,44035,2020,EQUINOS,1800,121
5883,44035,2020,CAPRINOS,6600,121
5884,44035,2020,OVINOS,8000,121
5885,44035,2020,BUFALOS,7,121
5886,44078,2020,EQUINOS,1100,121
5887,44078,2020,CAPRINOS,1200,121
5888,44078,2020,OVINOS,15000,121
5889,44090,2020,EQUINOS,1500,121
5890,44090,2020,CAPRINOS,2000,121
5891,44090,2020,OVINOS,3000,121
5892,44090,2020,BUFALOS,265,121
5893,44098,2020,EQUINOS,150,121
5894,44098,2020,CAPRINOS,2500,121
5895,44098,2020,OVINOS,1700,121
5896,44098,2020,BUFALOS,3,121
5897,44110,2020,EQUINOS,500,121
5898,44110,2020,CAPRINOS,250,121
5899,44110,2020,OVINOS,1000,121
5900,44279,2020,EQUINOS,750,121
5901,44279,2020,CAPRINOS,800,121
5902,44279,2020,OVINOS,5000,121
5903,44279,2020,BUFALOS,64,121
5904,44378,2020,EQUINOS,350,121
5905,44378,2020,CAPRINOS,1500,121
5906,44378,2020,OVINOS,5000,121
5907,44420,2020,EQUINOS,550,121
5908,44420,2020,CAPRINOS,150,121
5909,44420,2020,OVINOS,1000,121
5910,44430,2020,EQUINOS,4600,121
5911,44430,2020,CAPRINOS,190000,121
5912,44430,2020,OVINOS,160000,121
5913,44430,2020,BUFALOS,61,121
5914,44560,2020,EQUINOS,1500,121
5915,44560,2020,CAPRINOS,100000,121
5916,44560,2020,OVINOS,130000,121
5917,44650,2020,EQUINOS,2700,121
5918,44650,2020,CAPRINOS,2500,121
5919,44650,2020,OVINOS,9000,121
5920,44650,2020,BUFALOS,2,121
5921,44855,2020,EQUINOS,500,121
5922,44855,2020,CAPRINOS,500,121
5923,44855,2020,OVINOS,1100,121
5924,44874,2020,EQUINOS,900,121
5925,44874,2020,CAPRINOS,200,121
5926,44874,2020,OVINOS,1800,121
5927,47001,2020,EQUINOS,609,121
5928,47001,2020,CAPRINOS,225,121
5929,47001,2020,OVINOS,175,121
5930,47030,2020,EQUINOS,1888,121
5931,47030,2020,CAPRINOS,280,121
5932,47030,2020,OVINOS,4146,121
5933,47030,2020,BUFALOS,538,121
5934,47053,2020,EQUINOS,900,121
5935,47053,2020,CAPRINOS,200,121
5936,47053,2020,OVINOS,1700,121
5937,47058,2020,EQUINOS,5159,121
5938,47058,2020,CAPRINOS,3938,121
5939,47058,2020,OVINOS,25300,121
5940,47058,2020,BUFALOS,1077,121
5941,47161,2020,EQUINOS,644,121
5942,47161,2020,CAPRINOS,12,121
5943,47161,2020,OVINOS,70,121
5944,47170,2020,EQUINOS,3077,121
5945,47170,2020,CAPRINOS,2100,121
5946,47170,2020,OVINOS,23234,121
5947,47170,2020,BUFALOS,1,121
5948,47189,2020,EQUINOS,420,121
5949,47189,2020,CAPRINOS,9,121
5950,47189,2020,OVINOS,35,121
5951,47189,2020,BUFALOS,2,121
5952,47205,2020,EQUINOS,1262,121
5953,47205,2020,CAPRINOS,240,121
5954,47205,2020,OVINOS,125,121
5955,47205,2020,BUFALOS,272,121
5956,47245,2020,EQUINOS,2352,121
5957,47245,2020,CAPRINOS,170,121
5958,47245,2020,OVINOS,3500,121
5959,47258,2020,EQUINOS,2853,121
5960,47258,2020,CAPRINOS,372,121
5961,47258,2020,OVINOS,3465,121
5962,47258,2020,BUFALOS,4330,121
5963,47268,2020,EQUINOS,635,121
5964,47268,2020,CAPRINOS,85,121
5965,47268,2020,OVINOS,1200,121
5966,47268,2020,BUFALOS,206,121
5967,47288,2020,EQUINOS,1135,121
5968,47288,2020,CAPRINOS,300,121
5969,47288,2020,OVINOS,1842,121
5970,47318,2020,EQUINOS,2032,121
5971,47318,2020,CAPRINOS,310,121
5972,47318,2020,OVINOS,5189,121
5973,47460,2020,EQUINOS,4751,121
5974,47460,2020,CAPRINOS,3163,121
5975,47460,2020,OVINOS,18000,121
5976,47541,2020,EQUINOS,1416,121
5977,47541,2020,CAPRINOS,380,121
5978,47541,2020,OVINOS,327,121
5979,47545,2020,EQUINOS,4034,121
5980,47545,2020,CAPRINOS,4924,121
5981,47545,2020,OVINOS,15600,121
5982,47551,2020,EQUINOS,8357,121
5983,47551,2020,CAPRINOS,4850,121
5984,47551,2020,OVINOS,17000,121
5985,47551,2020,BUFALOS,6261,121
5986,47555,2020,EQUINOS,5549,121
5987,47555,2020,CAPRINOS,2489,121
5988,47555,2020,OVINOS,18120,121
5989,47555,2020,BUFALOS,354,121
5990,47570,2020,EQUINOS,40,121
5991,47570,2020,OVINOS,38,121
5992,47605,2020,EQUINOS,759,121
5993,47605,2020,CAPRINOS,50,121
5994,47605,2020,OVINOS,400,121
5995,47605,2020,BUFALOS,356,121
5996,47660,2020,EQUINOS,2065,121
5997,47660,2020,CAPRINOS,1000,121
5998,47660,2020,OVINOS,9194,121
5999,47660,2020,BUFALOS,368,121
6000,47675,2020,EQUINOS,779,121
6001,47675,2020,CAPRINOS,350,121
6002,47675,2020,OVINOS,1595,121
6003,47675,2020,BUFALOS,1399,121
6004,47692,2020,EQUINOS,1639,121
6005,47692,2020,CAPRINOS,651,121
6006,47692,2020,OVINOS,10073,121
6007,47703,2020,EQUINOS,4023,121
6008,47703,2020,CAPRINOS,47,121
6009,47703,2020,OVINOS,1591,121
6010,47707,2020,EQUINOS,641,121
6011,47707,2020,CAPRINOS,4586,121
6012,47707,2020,OVINOS,20011,121
6013,47720,2020,EQUINOS,1300,121
6014,47720,2020,CAPRINOS,1100,121
6015,47720,2020,OVINOS,4788,121
6016,47745,2020,EQUINOS,400,121
6017,47745,2020,CAPRINOS,126,121
6018,47745,2020,OVINOS,220,121
6019,47745,2020,BUFALOS,909,121
6020,47798,2020,EQUINOS,1380,121
6021,47798,2020,CAPRINOS,652,121
6022,47798,2020,OVINOS,6500,121
6023,47960,2020,EQUINOS,1996,121
6024,47960,2020,CAPRINOS,1280,121
6025,47960,2020,OVINOS,3500,121
6026,47980,2020,EQUINOS,690,121
6027,47980,2020,CAPRINOS,180,121
6028,47980,2020,OVINOS,1950,121
6029,47980,2020,BUFALOS,296,121
6030,50001,2020,EQUINOS,5140,121
6031,50001,2020,CAPRINOS,153,121
6032,50001,2020,OVINOS,1787,121
6033,50001,2020,BUFALOS,236,121
6034,50006,2020,EQUINOS,2540,121
6035,50006,2020,CAPRINOS,329,121
6036,50006,2020,OVINOS,967,121
6037,50006,2020,BUFALOS,339,121
6038,50110,2020,EQUINOS,1650,121
6039,50110,2020,CAPRINOS,234,121
6040,50110,2020,OVINOS,410,121
6041,50110,2020,BUFALOS,3998,121
6042,50124,2020,EQUINOS,1865,121
6043,50124,2020,CAPRINOS,18,121
6044,50124,2020,OVINOS,670,121
6045,50124,2020,BUFALOS,427,121
6046,50150,2020,EQUINOS,1780,121
6047,50150,2020,CAPRINOS,350,121
6048,50150,2020,OVINOS,194,121
6049,50150,2020,BUFALOS,509,121
6050,50223,2020,EQUINOS,4015,121
6051,50223,2020,CAPRINOS,13,121
6052,50223,2020,OVINOS,653,121
6053,50223,2020,BUFALOS,2,121
6054,50226,2020,EQUINOS,4002,121
6055,50226,2020,CAPRINOS,135,121
6056,50226,2020,OVINOS,457,121
6057,50226,2020,BUFALOS,584,121
6058,50245,2020,EQUINOS,2140,121
6059,50245,2020,CAPRINOS,40,121
6060,50245,2020,OVINOS,207,121
6061,50251,2020,EQUINOS,2033,121
6062,50251,2020,CAPRINOS,149,121
6063,50251,2020,OVINOS,671,121
6064,50251,2020,BUFALOS,18,121
6065,50270,2020,EQUINOS,1123,121
6066,50270,2020,CAPRINOS,100,121
6067,50270,2020,OVINOS,250,121
6068,50270,2020,BUFALOS,10,121
6069,50287,2020,EQUINOS,1605,121
6070,50287,2020,CAPRINOS,41,121
6071,50287,2020,OVINOS,365,121
6072,50287,2020,BUFALOS,218,121
6073,50313,2020,EQUINOS,1820,121
6074,50313,2020,CAPRINOS,222,121
6075,50313,2020,OVINOS,917,121
6076,50313,2020,BUFALOS,65,121
6077,50318,2020,EQUINOS,1605,121
6078,50318,2020,CAPRINOS,58,121
6079,50318,2020,OVINOS,584,121
6080,50318,2020,BUFALOS,99,121
6081,50325,2020,EQUINOS,4532,121
6082,50325,2020,CAPRINOS,24,121
6083,50325,2020,OVINOS,1580,121
6084,50325,2020,BUFALOS,134,121
6085,50330,2020,EQUINOS,2665,121
6086,50330,2020,CAPRINOS,76,121
6087,50330,2020,OVINOS,6328,121
6088,50330,2020,BUFALOS,55,121
6089,50350,2020,EQUINOS,3200,121
6090,50350,2020,CAPRINOS,171,121
6091,50350,2020,OVINOS,3900,121
6092,50350,2020,BUFALOS,485,121
6093,50370,2020,EQUINOS,2100,121
6094,50370,2020,CAPRINOS,95,121
6095,50370,2020,OVINOS,2760,121
6096,50370,2020,BUFALOS,9,121
6097,50400,2020,EQUINOS,1755,121
6098,50400,2020,CAPRINOS,44,121
6099,50400,2020,OVINOS,242,121
6100,50400,2020,BUFALOS,42,121
6101,50450,2020,EQUINOS,1340,121
6102,50450,2020,CAPRINOS,61,121
6103,50450,2020,OVINOS,1737,121
6104,50450,2020,BUFALOS,724,121
6105,50568,2020,EQUINOS,4387,121
6106,50568,2020,CAPRINOS,130,121
6107,50568,2020,OVINOS,1815,121
6108,50568,2020,BUFALOS,625,121
6109,50573,2020,EQUINOS,6632,121
6110,50573,2020,CAPRINOS,134,121
6111,50573,2020,OVINOS,1474,121
6112,50573,2020,BUFALOS,855,121
6113,50577,2020,EQUINOS,3274,121
6114,50577,2020,CAPRINOS,301,121
6115,50577,2020,OVINOS,2236,121
6116,50577,2020,BUFALOS,203,121
6117,50590,2020,EQUINOS,3270,121
6118,50590,2020,CAPRINOS,1250,121
6119,50590,2020,OVINOS,2871,121
6120,50590,2020,BUFALOS,384,121
