id,dane_code,year,geographic_area,population,source_id
39735,13780,2033,CABECERA MUNICIPAL,6359,128
39736,13780,2033,CENTROS POBLADOS Y RURAL DISPERSO,8199,128
39737,13780,2034,CABECERA MUNICIPAL,6365,128
39738,13780,2034,CENTROS POBLADOS Y RURAL DISPERSO,8238,128
39739,13780,2035,CABECERA MUNICIPAL,6351,128
39740,13780,2035,CENTROS POBLADOS Y RURAL DISPERSO,8310,128
39741,13810,2020,CABECERA MUNICIPAL,6488,128
39742,13810,2020,CENTROS POBLADOS Y RURAL DISPERSO,12386,128
39743,13810,2021,CABECERA MUNICIPAL,6437,128
39744,13810,2021,CENTROS POBLADOS Y RURAL DISPERSO,12694,128
39745,13810,2022,CABECERA MUNICIPAL,6374,128
39746,13810,2022,CENTROS POBLADOS Y RURAL DISPERSO,12968,128
39747,13810,2023,CABECERA MUNICIPAL,6292,128
39748,13810,2023,CENTROS POBLADOS Y RURAL DISPERSO,13208,128
39749,13810,2024,CABECERA MUNICIPAL,6281,128
39750,13810,2024,CENTROS POBLADOS Y RURAL DISPERSO,13383,128
39751,13810,2025,CABECERA MUNICIPAL,6254,128
39752,13810,2025,CENTROS POBLADOS Y RURAL DISPERSO,13509,128
39753,13810,2026,CABECERA MUNICIPAL,6237,128
39754,13810,2026,CENTROS POBLADOS Y RURAL DISPERSO,13629,128
39755,13810,2027,CABECERA MUNICIPAL,6237,128
39756,13810,2027,CENTROS POBLADOS Y RURAL DISPERSO,13736,128
39757,13810,2028,CABECERA MUNICIPAL,6220,128
39758,13810,2028,CENTROS POBLADOS Y RURAL DISPERSO,13827,128
39759,13810,2029,CABECERA MUNICIPAL,6210,128
39760,13810,2029,CENTROS POBLADOS Y RURAL DISPERSO,13905,128
39761,13810,2030,CABECERA MUNICIPAL,6218,128
39762,13810,2030,CENTROS POBLADOS Y RURAL DISPERSO,13971,128
39763,13810,2031,CABECERA MUNICIPAL,6192,128
39764,13810,2031,CENTROS POBLADOS Y RURAL DISPERSO,14055,128
39765,13810,2032,CABECERA MUNICIPAL,6184,128
39766,13810,2032,CENTROS POBLADOS Y RURAL DISPERSO,14124,128
39767,13810,2033,CABECERA MUNICIPAL,6171,128
39768,13810,2033,CENTROS POBLADOS Y RURAL DISPERSO,14201,128
39769,13810,2034,CABECERA MUNICIPAL,6158,128
39770,13810,2034,CENTROS POBLADOS Y RURAL DISPERSO,14263,128
39771,13810,2035,CABECERA MUNICIPAL,6143,128
39772,13810,2035,CENTROS POBLADOS Y RURAL DISPERSO,14330,128
39773,13836,2020,CABECERA MUNICIPAL,101188,128
39774,13836,2020,CENTROS POBLADOS Y RURAL DISPERSO,9443,128
39775,13836,2021,CABECERA MUNICIPAL,102819,128
39776,13836,2021,CENTROS POBLADOS Y RURAL DISPERSO,9714,128
39777,13836,2022,CABECERA MUNICIPAL,103829,128
39778,13836,2022,CENTROS POBLADOS Y RURAL DISPERSO,9917,128
39779,13836,2023,CABECERA MUNICIPAL,104604,128
39780,13836,2023,CENTROS POBLADOS Y RURAL DISPERSO,10112,128
39781,13836,2024,CABECERA MUNICIPAL,105257,128
39782,13836,2024,CENTROS POBLADOS Y RURAL DISPERSO,10287,128
39783,13836,2025,CABECERA MUNICIPAL,105788,128
39784,13836,2025,CENTROS POBLADOS Y RURAL DISPERSO,10435,128
39785,13836,2026,CABECERA MUNICIPAL,106219,128
39786,13836,2026,CENTROS POBLADOS Y RURAL DISPERSO,10591,128
39787,13836,2027,CABECERA MUNICIPAL,106533,128
39788,13836,2027,CENTROS POBLADOS Y RURAL DISPERSO,10724,128
39789,13836,2028,CABECERA MUNICIPAL,106837,128
39790,13836,2028,CENTROS POBLADOS Y RURAL DISPERSO,10860,128
39791,13836,2029,CABECERA MUNICIPAL,107135,128
39792,13836,2029,CENTROS POBLADOS Y RURAL DISPERSO,10967,128
39793,13836,2030,CABECERA MUNICIPAL,107429,128
39794,13836,2030,CENTROS POBLADOS Y RURAL DISPERSO,11050,128
39795,13836,2031,CABECERA MUNICIPAL,107660,128
39796,13836,2031,CENTROS POBLADOS Y RURAL DISPERSO,11165,128
39797,13836,2032,CABECERA MUNICIPAL,107901,128
39798,13836,2032,CENTROS POBLADOS Y RURAL DISPERSO,11255,128
39799,13836,2033,CABECERA MUNICIPAL,108128,128
39800,13836,2033,CENTROS POBLADOS Y RURAL DISPERSO,11336,128
39801,13836,2034,CABECERA MUNICIPAL,108300,128
39802,13836,2034,CENTROS POBLADOS Y RURAL DISPERSO,11452,128
39803,13836,2035,CABECERA MUNICIPAL,108447,128
39804,13836,2035,CENTROS POBLADOS Y RURAL DISPERSO,11545,128
39805,13838,2020,CABECERA MUNICIPAL,12818,128
39806,13838,2020,CENTROS POBLADOS Y RURAL DISPERSO,4365,128
39807,13838,2021,CABECERA MUNICIPAL,12969,128
39808,13838,2021,CENTROS POBLADOS Y RURAL DISPERSO,4486,128
39809,13838,2022,CABECERA MUNICIPAL,13059,128
39810,13838,2022,CENTROS POBLADOS Y RURAL DISPERSO,4582,128
39811,13838,2023,CABECERA MUNICIPAL,13117,128
39812,13838,2023,CENTROS POBLADOS Y RURAL DISPERSO,4659,128
39813,13838,2024,CABECERA MUNICIPAL,13189,128
39814,13838,2024,CENTROS POBLADOS Y RURAL DISPERSO,4740,128
39815,13838,2025,CABECERA MUNICIPAL,13237,128
39816,13838,2025,CENTROS POBLADOS Y RURAL DISPERSO,4800,128
39817,13838,2026,CABECERA MUNICIPAL,13263,128
39818,13838,2026,CENTROS POBLADOS Y RURAL DISPERSO,4851,128
39819,13838,2027,CABECERA MUNICIPAL,13283,128
39820,13838,2027,CENTROS POBLADOS Y RURAL DISPERSO,4932,128
39821,13838,2028,CABECERA MUNICIPAL,13311,128
39822,13838,2028,CENTROS POBLADOS Y RURAL DISPERSO,4962,128
39823,13838,2029,CABECERA MUNICIPAL,13316,128
39824,13838,2029,CENTROS POBLADOS Y RURAL DISPERSO,5019,128
39825,13838,2030,CABECERA MUNICIPAL,13330,128
39826,13838,2030,CENTROS POBLADOS Y RURAL DISPERSO,5080,128
39827,13838,2031,CABECERA MUNICIPAL,13367,128
39828,13838,2031,CENTROS POBLADOS Y RURAL DISPERSO,5098,128
39829,13838,2032,CABECERA MUNICIPAL,13390,128
39830,13838,2032,CENTROS POBLADOS Y RURAL DISPERSO,5143,128
39831,13838,2033,CABECERA MUNICIPAL,13399,128
39832,13838,2033,CENTROS POBLADOS Y RURAL DISPERSO,5183,128
39833,13838,2034,CABECERA MUNICIPAL,13420,128
39834,13838,2034,CENTROS POBLADOS Y RURAL DISPERSO,5218,128
39835,13838,2035,CABECERA MUNICIPAL,13427,128
39836,13838,2035,CENTROS POBLADOS Y RURAL DISPERSO,5256,128
39837,13873,2020,CABECERA MUNICIPAL,21478,128
39838,13873,2020,CENTROS POBLADOS Y RURAL DISPERSO,3417,128
39839,13873,2021,CABECERA MUNICIPAL,21760,128
39840,13873,2021,CENTROS POBLADOS Y RURAL DISPERSO,3518,128
39841,13873,2022,CABECERA MUNICIPAL,21961,128
39842,13873,2022,CENTROS POBLADOS Y RURAL DISPERSO,3598,128
39843,13873,2023,CABECERA MUNICIPAL,22120,128
39844,13873,2023,CENTROS POBLADOS Y RURAL DISPERSO,3675,128
39845,13873,2024,CABECERA MUNICIPAL,22239,128
39846,13873,2024,CENTROS POBLADOS Y RURAL DISPERSO,3732,128
39847,13873,2025,CABECERA MUNICIPAL,22347,128
39848,13873,2025,CENTROS POBLADOS Y RURAL DISPERSO,3783,128
39849,13873,2026,CABECERA MUNICIPAL,22425,128
39850,13873,2026,CENTROS POBLADOS Y RURAL DISPERSO,3836,128
39851,13873,2027,CABECERA MUNICIPAL,22502,128
39852,13873,2027,CENTROS POBLADOS Y RURAL DISPERSO,3861,128
39853,13873,2028,CABECERA MUNICIPAL,22556,128
39854,13873,2028,CENTROS POBLADOS Y RURAL DISPERSO,3918,128
39855,13873,2029,CABECERA MUNICIPAL,22616,128
39856,13873,2029,CENTROS POBLADOS Y RURAL DISPERSO,3950,128
39857,13873,2030,CABECERA MUNICIPAL,22657,128
39858,13873,2030,CENTROS POBLADOS Y RURAL DISPERSO,3992,128
39859,13873,2031,CABECERA MUNICIPAL,22708,128
39860,13873,2031,CENTROS POBLADOS Y RURAL DISPERSO,4029,128
39861,13873,2032,CABECERA MUNICIPAL,22750,128
39862,13873,2032,CENTROS POBLADOS Y RURAL DISPERSO,4064,128
39863,13873,2033,CABECERA MUNICIPAL,22791,128
39864,13873,2033,CENTROS POBLADOS Y RURAL DISPERSO,4096,128
39865,13873,2034,CABECERA MUNICIPAL,22810,128
39866,13873,2034,CENTROS POBLADOS Y RURAL DISPERSO,4134,128
39867,13873,2035,CABECERA MUNICIPAL,22841,128
39868,13873,2035,CENTROS POBLADOS Y RURAL DISPERSO,4164,128
39869,13894,2020,CABECERA MUNICIPAL,10742,128
39870,13894,2020,CENTROS POBLADOS Y RURAL DISPERSO,1649,128
39871,13894,2021,CABECERA MUNICIPAL,10869,128
39872,13894,2021,CENTROS POBLADOS Y RURAL DISPERSO,1677,128
39873,13894,2022,CABECERA MUNICIPAL,10961,128
39874,13894,2022,CENTROS POBLADOS Y RURAL DISPERSO,1711,128
39875,13894,2023,CABECERA MUNICIPAL,11053,128
39876,13894,2023,CENTROS POBLADOS Y RURAL DISPERSO,1742,128
39877,13894,2024,CABECERA MUNICIPAL,11126,128
39878,13894,2024,CENTROS POBLADOS Y RURAL DISPERSO,1760,128
39879,13894,2025,CABECERA MUNICIPAL,11163,128
39880,13894,2025,CENTROS POBLADOS Y RURAL DISPERSO,1807,128
39881,13894,2026,CABECERA MUNICIPAL,11207,128
39882,13894,2026,CENTROS POBLADOS Y RURAL DISPERSO,1836,128
39883,13894,2027,CABECERA MUNICIPAL,11256,128
39884,13894,2027,CENTROS POBLADOS Y RURAL DISPERSO,1849,128
39885,13894,2028,CABECERA MUNICIPAL,11280,128
39886,13894,2028,CENTROS POBLADOS Y RURAL DISPERSO,1870,128
39887,13894,2029,CABECERA MUNICIPAL,11312,128
39888,13894,2029,CENTROS POBLADOS Y RURAL DISPERSO,1890,128
39889,13894,2030,CABECERA MUNICIPAL,11336,128
39890,13894,2030,CENTROS POBLADOS Y RURAL DISPERSO,1904,128
39891,13894,2031,CABECERA MUNICIPAL,11380,128
39892,13894,2031,CENTROS POBLADOS Y RURAL DISPERSO,1912,128
39893,13894,2032,CABECERA MUNICIPAL,11396,128
39894,13894,2032,CENTROS POBLADOS Y RURAL DISPERSO,1933,128
39895,13894,2033,CABECERA MUNICIPAL,11407,128
39896,13894,2033,CENTROS POBLADOS Y RURAL DISPERSO,1959,128
39897,13894,2034,CABECERA MUNICIPAL,11434,128
39898,13894,2034,CENTROS POBLADOS Y RURAL DISPERSO,1972,128
39899,13894,2035,CABECERA MUNICIPAL,11463,128
39900,13894,2035,CENTROS POBLADOS Y RURAL DISPERSO,1986,128
39901,15001,2020,CABECERA MUNICIPAL,171405,128
39902,15001,2020,CENTROS POBLADOS Y RURAL DISPERSO,7800,128
39903,15001,2021,CABECERA MUNICIPAL,173914,128
39904,15001,2021,CENTROS POBLADOS Y RURAL DISPERSO,7815,128
39905,15001,2022,CABECERA MUNICIPAL,175780,128
39906,15001,2022,CENTROS POBLADOS Y RURAL DISPERSO,7802,128
39907,15001,2023,CABECERA MUNICIPAL,177682,128
39908,15001,2023,CENTROS POBLADOS Y RURAL DISPERSO,7787,128
39909,15001,2024,CABECERA MUNICIPAL,179532,128
39910,15001,2024,CENTROS POBLADOS Y RURAL DISPERSO,7754,128
39911,15001,2025,CABECERA MUNICIPAL,181236,128
39912,15001,2025,CENTROS POBLADOS Y RURAL DISPERSO,7709,128
39913,15001,2026,CABECERA MUNICIPAL,182798,128
39914,15001,2026,CENTROS POBLADOS Y RURAL DISPERSO,7700,128
39915,15001,2027,CABECERA MUNICIPAL,184272,128
39916,15001,2027,CENTROS POBLADOS Y RURAL DISPERSO,7697,128
39917,15001,2028,CABECERA MUNICIPAL,185653,128
39918,15001,2028,CENTROS POBLADOS Y RURAL DISPERSO,7699,128
39919,15001,2029,CABECERA MUNICIPAL,186985,128
39920,15001,2029,CENTROS POBLADOS Y RURAL DISPERSO,7730,128
39921,15001,2030,CABECERA MUNICIPAL,188231,128
39922,15001,2030,CENTROS POBLADOS Y RURAL DISPERSO,7766,128
39923,15001,2031,CABECERA MUNICIPAL,189420,128
39924,15001,2031,CENTROS POBLADOS Y RURAL DISPERSO,7828,128
39925,15001,2032,CABECERA MUNICIPAL,190572,128
39926,15001,2032,CENTROS POBLADOS Y RURAL DISPERSO,7900,128
39927,15001,2033,CABECERA MUNICIPAL,191673,128
39928,15001,2033,CENTROS POBLADOS Y RURAL DISPERSO,7952,128
39929,15001,2034,CABECERA MUNICIPAL,192725,128
39930,15001,2034,CENTROS POBLADOS Y RURAL DISPERSO,7997,128
39931,15001,2035,CABECERA MUNICIPAL,193720,128
39932,15001,2035,CENTROS POBLADOS Y RURAL DISPERSO,8059,128
39933,15022,2020,CABECERA MUNICIPAL,362,128
39934,15022,2020,CENTROS POBLADOS Y RURAL DISPERSO,1606,128
39935,15022,2021,CABECERA MUNICIPAL,391,128
39936,15022,2021,CENTROS POBLADOS Y RURAL DISPERSO,1601,128
39937,15022,2022,CABECERA MUNICIPAL,403,128
39938,15022,2022,CENTROS POBLADOS Y RURAL DISPERSO,1594,128
39939,15022,2023,CABECERA MUNICIPAL,434,128
39940,15022,2023,CENTROS POBLADOS Y RURAL DISPERSO,1596,128
39941,15022,2024,CABECERA MUNICIPAL,444,128
39942,15022,2024,CENTROS POBLADOS Y RURAL DISPERSO,1604,128
39943,15022,2025,CABECERA MUNICIPAL,451,128
39944,15022,2025,CENTROS POBLADOS Y RURAL DISPERSO,1625,128
39945,15022,2026,CABECERA MUNICIPAL,471,128
39946,15022,2026,CENTROS POBLADOS Y RURAL DISPERSO,1626,128
39947,15022,2027,CABECERA MUNICIPAL,467,128
39948,15022,2027,CENTROS POBLADOS Y RURAL DISPERSO,1630,128
39949,15022,2028,CABECERA MUNICIPAL,471,128
39950,15022,2028,CENTROS POBLADOS Y RURAL DISPERSO,1641,128
39951,15022,2029,CABECERA MUNICIPAL,463,128
39952,15022,2029,CENTROS POBLADOS Y RURAL DISPERSO,1657,128
39953,15022,2030,CABECERA MUNICIPAL,492,128
39954,15022,2030,CENTROS POBLADOS Y RURAL DISPERSO,1661,128
39955,15022,2031,CABECERA MUNICIPAL,491,128
39956,15022,2031,CENTROS POBLADOS Y RURAL DISPERSO,1673,128
39957,15022,2032,CABECERA MUNICIPAL,485,128
39958,15022,2032,CENTROS POBLADOS Y RURAL DISPERSO,1680,128
39959,15022,2033,CABECERA MUNICIPAL,495,128
39960,15022,2033,CENTROS POBLADOS Y RURAL DISPERSO,1700,128
39961,15022,2034,CABECERA MUNICIPAL,508,128
39962,15022,2034,CENTROS POBLADOS Y RURAL DISPERSO,1710,128
39963,15022,2035,CABECERA MUNICIPAL,508,128
39964,15022,2035,CENTROS POBLADOS Y RURAL DISPERSO,1708,128
39965,15047,2020,CABECERA MUNICIPAL,6118,128
39966,15047,2020,CENTROS POBLADOS Y RURAL DISPERSO,9696,128
39967,15047,2021,CABECERA MUNICIPAL,6291,128
39968,15047,2021,CENTROS POBLADOS Y RURAL DISPERSO,9659,128
39969,15047,2022,CABECERA MUNICIPAL,6488,128
39970,15047,2022,CENTROS POBLADOS Y RURAL DISPERSO,9653,128
39971,15047,2023,CABECERA MUNICIPAL,6667,128
39972,15047,2023,CENTROS POBLADOS Y RURAL DISPERSO,9652,128
39973,15047,2024,CABECERA MUNICIPAL,6813,128
39974,15047,2024,CENTROS POBLADOS Y RURAL DISPERSO,9667,128
39975,15047,2025,CABECERA MUNICIPAL,6959,128
39976,15047,2025,CENTROS POBLADOS Y RURAL DISPERSO,9689,128
39977,15047,2026,CABECERA MUNICIPAL,7053,128
39978,15047,2026,CENTROS POBLADOS Y RURAL DISPERSO,9727,128
39979,15047,2027,CABECERA MUNICIPAL,7160,128
39980,15047,2027,CENTROS POBLADOS Y RURAL DISPERSO,9781,128
39981,15047,2028,CABECERA MUNICIPAL,7251,128
39982,15047,2028,CENTROS POBLADOS Y RURAL DISPERSO,9834,128
39983,15047,2029,CABECERA MUNICIPAL,7329,128
39984,15047,2029,CENTROS POBLADOS Y RURAL DISPERSO,9891,128
39985,15047,2030,CABECERA MUNICIPAL,7375,128
39986,15047,2030,CENTROS POBLADOS Y RURAL DISPERSO,9952,128
39987,15047,2031,CABECERA MUNICIPAL,7437,128
39988,15047,2031,CENTROS POBLADOS Y RURAL DISPERSO,10015,128
39989,15047,2032,CABECERA MUNICIPAL,7489,128
39990,15047,2032,CENTROS POBLADOS Y RURAL DISPERSO,10085,128
39991,15047,2033,CABECERA MUNICIPAL,7530,128
39992,15047,2033,CENTROS POBLADOS Y RURAL DISPERSO,10149,128
39993,15047,2034,CABECERA MUNICIPAL,7569,128
39994,15047,2034,CENTROS POBLADOS Y RURAL DISPERSO,10215,128
39995,15047,2035,CABECERA MUNICIPAL,7604,128
39996,15047,2035,CENTROS POBLADOS Y RURAL DISPERSO,10297,128
39997,15051,2020,CABECERA MUNICIPAL,2506,128
39998,15051,2020,CENTROS POBLADOS Y RURAL DISPERSO,3536,128
39999,15051,2021,CABECERA MUNICIPAL,2585,128
40000,15051,2021,CENTROS POBLADOS Y RURAL DISPERSO,3555,128
40001,15051,2022,CABECERA MUNICIPAL,2648,128
40002,15051,2022,CENTROS POBLADOS Y RURAL DISPERSO,3531,128
40003,15051,2023,CABECERA MUNICIPAL,2729,128
40004,15051,2023,CENTROS POBLADOS Y RURAL DISPERSO,3536,128
40005,15051,2024,CABECERA MUNICIPAL,2791,128
40006,15051,2024,CENTROS POBLADOS Y RURAL DISPERSO,3550,128
40007,15051,2025,CABECERA MUNICIPAL,2826,128
40008,15051,2025,CENTROS POBLADOS Y RURAL DISPERSO,3566,128
40009,15051,2026,CABECERA MUNICIPAL,2870,128
40010,15051,2026,CENTROS POBLADOS Y RURAL DISPERSO,3578,128
40011,15051,2027,CABECERA MUNICIPAL,2904,128
40012,15051,2027,CENTROS POBLADOS Y RURAL DISPERSO,3606,128
40013,15051,2028,CABECERA MUNICIPAL,2938,128
40014,15051,2028,CENTROS POBLADOS Y RURAL DISPERSO,3617,128
40015,15051,2029,CABECERA MUNICIPAL,2965,128
40016,15051,2029,CENTROS POBLADOS Y RURAL DISPERSO,3625,128
40017,15051,2030,CABECERA MUNICIPAL,2994,128
40018,15051,2030,CENTROS POBLADOS Y RURAL DISPERSO,3653,128
40019,15051,2031,CABECERA MUNICIPAL,3014,128
40020,15051,2031,CENTROS POBLADOS Y RURAL DISPERSO,3691,128
40021,15051,2032,CABECERA MUNICIPAL,3032,128
40022,15051,2032,CENTROS POBLADOS Y RURAL DISPERSO,3724,128
40023,15051,2033,CABECERA MUNICIPAL,3053,128
40024,15051,2033,CENTROS POBLADOS Y RURAL DISPERSO,3747,128
40025,15051,2034,CABECERA MUNICIPAL,3072,128
40026,15051,2034,CENTROS POBLADOS Y RURAL DISPERSO,3764,128
40027,15051,2035,CABECERA MUNICIPAL,3103,128
40028,15051,2035,CENTROS POBLADOS Y RURAL DISPERSO,3776,128
40029,15087,2020,CABECERA MUNICIPAL,4721,128
40030,15087,2020,CENTROS POBLADOS Y RURAL DISPERSO,2961,128
40031,15087,2021,CABECERA MUNICIPAL,4790,128
40032,15087,2021,CENTROS POBLADOS Y RURAL DISPERSO,2936,128
40033,15087,2022,CABECERA MUNICIPAL,4888,128
40034,15087,2022,CENTROS POBLADOS Y RURAL DISPERSO,2953,128
40035,15087,2023,CABECERA MUNICIPAL,4971,128
40036,15087,2023,CENTROS POBLADOS Y RURAL DISPERSO,2943,128
40037,15087,2024,CABECERA MUNICIPAL,5038,128
40038,15087,2024,CENTROS POBLADOS Y RURAL DISPERSO,2949,128
40039,15087,2025,CABECERA MUNICIPAL,5130,128
40040,15087,2025,CENTROS POBLADOS Y RURAL DISPERSO,2940,128
40041,15087,2026,CABECERA MUNICIPAL,5202,128
40042,15087,2026,CENTROS POBLADOS Y RURAL DISPERSO,2935,128
40043,15087,2027,CABECERA MUNICIPAL,5250,128
40044,15087,2027,CENTROS POBLADOS Y RURAL DISPERSO,2954,128
40045,15087,2028,CABECERA MUNICIPAL,5314,128
40046,15087,2028,CENTROS POBLADOS Y RURAL DISPERSO,2957,128
40047,15087,2029,CABECERA MUNICIPAL,5360,128
40048,15087,2029,CENTROS POBLADOS Y RURAL DISPERSO,2983,128
40049,15087,2030,CABECERA MUNICIPAL,5399,128
40050,15087,2030,CENTROS POBLADOS Y RURAL DISPERSO,3003,128
40051,15087,2031,CABECERA MUNICIPAL,5435,128
40052,15087,2031,CENTROS POBLADOS Y RURAL DISPERSO,3030,128
40053,15087,2032,CABECERA MUNICIPAL,5467,128
40054,15087,2032,CENTROS POBLADOS Y RURAL DISPERSO,3040,128
40055,15087,2033,CABECERA MUNICIPAL,5502,128
40056,15087,2033,CENTROS POBLADOS Y RURAL DISPERSO,3054,128
40057,15087,2034,CABECERA MUNICIPAL,5538,128
40058,15087,2034,CENTROS POBLADOS Y RURAL DISPERSO,3087,128
40059,15087,2035,CABECERA MUNICIPAL,5569,128
40060,15087,2035,CENTROS POBLADOS Y RURAL DISPERSO,3118,128
40061,15090,2020,CABECERA MUNICIPAL,434,128
40062,15090,2020,CENTROS POBLADOS Y RURAL DISPERSO,1191,128
40063,15090,2021,CABECERA MUNICIPAL,460,128
40064,15090,2021,CENTROS POBLADOS Y RURAL DISPERSO,1185,128
40065,15090,2022,CABECERA MUNICIPAL,478,128
40066,15090,2022,CENTROS POBLADOS Y RURAL DISPERSO,1175,128
40067,15090,2023,CABECERA MUNICIPAL,493,128
40068,15090,2023,CENTROS POBLADOS Y RURAL DISPERSO,1171,128
40069,15090,2024,CABECERA MUNICIPAL,523,128
40070,15090,2024,CENTROS POBLADOS Y RURAL DISPERSO,1177,128
40071,15090,2025,CABECERA MUNICIPAL,527,128
40072,15090,2025,CENTROS POBLADOS Y RURAL DISPERSO,1176,128
40073,15090,2026,CABECERA MUNICIPAL,523,128
40074,15090,2026,CENTROS POBLADOS Y RURAL DISPERSO,1199,128
40075,15090,2027,CABECERA MUNICIPAL,539,128
40076,15090,2027,CENTROS POBLADOS Y RURAL DISPERSO,1185,128
40077,15090,2028,CABECERA MUNICIPAL,537,128
40078,15090,2028,CENTROS POBLADOS Y RURAL DISPERSO,1196,128
40079,15090,2029,CABECERA MUNICIPAL,548,128
40080,15090,2029,CENTROS POBLADOS Y RURAL DISPERSO,1210,128
40081,15090,2030,CABECERA MUNICIPAL,555,128
40082,15090,2030,CENTROS POBLADOS Y RURAL DISPERSO,1215,128
40083,15090,2031,CABECERA MUNICIPAL,552,128
40084,15090,2031,CENTROS POBLADOS Y RURAL DISPERSO,1209,128
40085,15090,2032,CABECERA MUNICIPAL,572,128
40086,15090,2032,CENTROS POBLADOS Y RURAL DISPERSO,1238,128
40087,15090,2033,CABECERA MUNICIPAL,573,128
40088,15090,2033,CENTROS POBLADOS Y RURAL DISPERSO,1232,128
40089,15090,2034,CABECERA MUNICIPAL,562,128
40090,15090,2034,CENTROS POBLADOS Y RURAL DISPERSO,1247,128
40091,15090,2035,CABECERA MUNICIPAL,568,128
40092,15090,2035,CENTROS POBLADOS Y RURAL DISPERSO,1250,128
40093,15092,2020,CABECERA MUNICIPAL,352,128
40094,15092,2020,CENTROS POBLADOS Y RURAL DISPERSO,1637,128
40095,15092,2021,CABECERA MUNICIPAL,370,128
40096,15092,2021,CENTROS POBLADOS Y RURAL DISPERSO,1625,128
40097,15092,2022,CABECERA MUNICIPAL,397,128
40098,15092,2022,CENTROS POBLADOS Y RURAL DISPERSO,1632,128
40099,15092,2023,CABECERA MUNICIPAL,417,128
40100,15092,2023,CENTROS POBLADOS Y RURAL DISPERSO,1630,128
40101,15092,2024,CABECERA MUNICIPAL,427,128
40102,15092,2024,CENTROS POBLADOS Y RURAL DISPERSO,1642,128
40103,15092,2025,CABECERA MUNICIPAL,433,128
40104,15092,2025,CENTROS POBLADOS Y RURAL DISPERSO,1650,128
40105,15092,2026,CABECERA MUNICIPAL,445,128
40106,15092,2026,CENTROS POBLADOS Y RURAL DISPERSO,1660,128
40107,15092,2027,CABECERA MUNICIPAL,449,128
40108,15092,2027,CENTROS POBLADOS Y RURAL DISPERSO,1682,128
40109,15092,2028,CABECERA MUNICIPAL,458,128
40110,15092,2028,CENTROS POBLADOS Y RURAL DISPERSO,1682,128
40111,15092,2029,CABECERA MUNICIPAL,458,128
40112,15092,2029,CENTROS POBLADOS Y RURAL DISPERSO,1696,128
40113,15092,2030,CABECERA MUNICIPAL,464,128
40114,15092,2030,CENTROS POBLADOS Y RURAL DISPERSO,1698,128
40115,15092,2031,CABECERA MUNICIPAL,475,128
40116,15092,2031,CENTROS POBLADOS Y RURAL DISPERSO,1710,128
40117,15092,2032,CABECERA MUNICIPAL,468,128
40118,15092,2032,CENTROS POBLADOS Y RURAL DISPERSO,1719,128
40119,15092,2033,CABECERA MUNICIPAL,477,128
40120,15092,2033,CENTROS POBLADOS Y RURAL DISPERSO,1747,128
40121,15092,2034,CABECERA MUNICIPAL,485,128
40122,15092,2034,CENTROS POBLADOS Y RURAL DISPERSO,1741,128
40123,15092,2035,CABECERA MUNICIPAL,484,128
40124,15092,2035,CENTROS POBLADOS Y RURAL DISPERSO,1746,128
40125,15097,2020,CABECERA MUNICIPAL,2484,128
40126,15097,2020,CENTROS POBLADOS Y RURAL DISPERSO,2726,128
40127,15097,2021,CABECERA MUNICIPAL,2542,128
40128,15097,2021,CENTROS POBLADOS Y RURAL DISPERSO,2721,128
40129,15097,2022,CABECERA MUNICIPAL,2590,128
40130,15097,2022,CENTROS POBLADOS Y RURAL DISPERSO,2715,128
40131,15097,2023,CABECERA MUNICIPAL,2660,128
40132,15097,2023,CENTROS POBLADOS Y RURAL DISPERSO,2708,128
40133,15097,2024,CABECERA MUNICIPAL,2705,128
40134,15097,2024,CENTROS POBLADOS Y RURAL DISPERSO,2717,128
40135,15097,2025,CABECERA MUNICIPAL,2765,128
40136,15097,2025,CENTROS POBLADOS Y RURAL DISPERSO,2722,128
40137,15097,2026,CABECERA MUNICIPAL,2798,128
40138,15097,2026,CENTROS POBLADOS Y RURAL DISPERSO,2725,128
40139,15097,2027,CABECERA MUNICIPAL,2834,128
40140,15097,2027,CENTROS POBLADOS Y RURAL DISPERSO,2739,128
40141,15097,2028,CABECERA MUNICIPAL,2871,128
40142,15097,2028,CENTROS POBLADOS Y RURAL DISPERSO,2754,128
40143,15097,2029,CABECERA MUNICIPAL,2897,128
40144,15097,2029,CENTROS POBLADOS Y RURAL DISPERSO,2760,128
40145,15097,2030,CABECERA MUNICIPAL,2912,128
40146,15097,2030,CENTROS POBLADOS Y RURAL DISPERSO,2791,128
40147,15097,2031,CABECERA MUNICIPAL,2927,128
40148,15097,2031,CENTROS POBLADOS Y RURAL DISPERSO,2825,128
40149,15097,2032,CABECERA MUNICIPAL,2953,128
40150,15097,2032,CENTROS POBLADOS Y RURAL DISPERSO,2818,128
40151,15097,2033,CABECERA MUNICIPAL,2966,128
40152,15097,2033,CENTROS POBLADOS Y RURAL DISPERSO,2839,128
40153,15097,2034,CABECERA MUNICIPAL,2993,128
40154,15097,2034,CENTROS POBLADOS Y RURAL DISPERSO,2857,128
40155,15097,2035,CABECERA MUNICIPAL,3007,128
40156,15097,2035,CENTROS POBLADOS Y RURAL DISPERSO,2876,128
40157,15104,2020,CABECERA MUNICIPAL,816,128
40158,15104,2020,CENTROS POBLADOS Y RURAL DISPERSO,4415,128
40159,15104,2021,CABECERA MUNICIPAL,880,128
